"V1","V2","V3","V4","V5","V6","V7"
"Denmark","5071","390","203","16","Local transmission","0"
"Czechia","5017","195","88","10","Local transmission","0"
"Poland","4848","435","129","22","Local transmission","0"
"Romania","4417","360","182","25","Local transmission","0"
"Luxembourg","2970","127","44","3","Local transmission","0"
"Serbia","2447","247","61","3","Local transmission","0"
"Finland","2308","132","34","6","Local transmission","0"
"Greece","1832","77","81","2","Local transmission","0"
"Ukraine","1668","206","52","7","Local transmission","0"
"Iceland","1586","24","6","0","Local transmission","0"
"Croatia","1282","60","18","2","Local transmission","0"
"Estonia","1149","41","21","2","Local transmission","0"
"Republic of Moldova","1056","91","22","3","Local transmission","0"
"Slovenia","1055","34","36","6","Local transmission","0"
"Hungary","895","78","58","11","Local transmission","0"
"Lithuania","880","37","15","1","Local transmission","0"
"Armenia","877","44","8","0","Local transmission","0"
"Belarus","861","161","13","0","Local transmission","0"
"Bosnia andHerzegovina","781","86","32","4","Local transmission","0"
"Azerbaijan","717","76","8","1","Local transmission","0"
"Kazakhstan","709","39","6","0","Local transmission","0"
"North Macedonia","599","29","27","6","Local transmission","0"
"Slovakia","598","64","2","0","Local transmission","0"
"Bulgaria","577","28","23","1","Local transmission","0"
"Andorra","551","11","22","1","Local transmission","0"
"Latvia","548","6","2","1","Local transmission","0"
"Uzbekistan","534","62","3","1","Local transmission","0"
"Cyprus","494","29","14","0","Local transmission","0"
"Albania","400","23","22","0","Local transmission","0"
"Malta","293","52","0","0","Local transmission","0"
"San Marino","279","2","34","2","Local transmission","0"
"Kyrgyzstan","270","42","4","0","Local transmission","0"
"Montenegro","248","25","2","0","Local transmission","0"
"Georgia","208","13","3","1","Local transmission","0"
"Liechtenstein","78","0","1","0","Under investigation","2"
"Monaco","40","0","0","0","Local transmission","1"
"Holy See","7","0","0","0","Under investigation","5"
"","Territories**","","","","",""
"Faroe Islands","184","3","0","0","Local transmission","0"
"Kosovo[1]","184","19","5","2","Local transmission","0"
"Jersey","170","15","3","0","Local transmission","0"
"Guernsey","166","12","4","1","Local transmission","0"
"Isle of Man","150","23","1","0","Local transmission","0"
"Gibraltar","113","10","1","0","Local transmission","0"
"Greenland","11","0","0","0","Under investigation","2"
"","South-East Asia Region","","","","",""
"India","5194","1127","149","40","Local transmission","0"
"Indonesia","2738","247","221","12","Local transmission","0"
