"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","297","0","27","0","Community transmission","2"
"Guernsey","252","0","13","0","Community transmission","15"
"Faroe Islands","187","0","0","0","Pending","24"
"Gibraltar","147","0","0","0","Clusters of cases","5"
"Greenland","11","0","0","0","Pending","42"
"South-East Asia","","","","","",""
"India","96 169","5 242","3 029","157","Clusters of cases","0"
"Bangladesh","22 268","1 273","328","14","Clusters of cases","0"
"Indonesia","17 514","489","1 148","59","Community transmission","0"
"Thailand","3 031","3","56","0","Clusters of cases","0"
"Maldives","1 094","16","4","0","Clusters of cases","0"
"Sri Lanka","981","21","9","0","Clusters of cases","0"
"Nepal","304","13","2","1","Sporadic cases","0"
"Myanmar","187","5","6","0","Clusters of cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","24"
"Bhutan","21","0","0","0","Sporadic cases","2"
"Western Pacific","","","","","",""
"China","84 494","10","4 645","0","Clusters of cases","0"
"Singapore","28 038","682","22","0","Clusters of cases","0"
"Japan","16 305","20","749","5","Clusters of cases","0"
"Philippines","12 513","208","824","7","Community transmission","0"
"Republic of Korea","11 065","15","263","1","Clusters of cases","0"
"Australia","7 045","9","98","0","Clusters of cases","0"
"Malaysia","6 894","22","113","0","Clusters of cases","0"
