"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 118","9","102","0","Clusters of cases","0"
"New Zealand","1 154","0","21","0","Clusters of cases","4"
"Viet Nam","326","1","0","0","Clusters of cases","0"
"Brunei Darussalam","141","0","1","0","Clusters of cases","18"
"Mongolia","141","0","0","0","Sporadic cases","3"
"Cambodia","124","0","0","0","Sporadic cases","3"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","43"
"Fiji","18","0","0","0","Sporadic cases","35"
"Papua New Guinea","8","0","0","0","Sporadic cases","33"
"Territoriesii","","","","","",""
"Guam","161","0","5","0","Clusters of cases","2"
"","60","0","0","0","Sporadic cases","20"
"French Polynesia","","","","","",""
"","","","","","",""
"Northern Mariana Islands","22","0","2","0","Pending","4"
"(Commonwealth of the)","","","","","",""
"New Caledonia","18","0","0","0","Sporadic cases","53"
"Subtotal for all regions","5 403 771","99 780","343 501","1 486","",""
"Other*","712","0","13","0","Not applicable","71"
"International commercial vessel","29","0","0","0","Pending","3"
"Grand total","5 404 512","99 780","343 514","1 486","",""
