"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 542","89","184","3","Clusters of cases","0"
"Greece","3 203","55","187","2","Clusters of cases","0"
"Bosnia and Herzegovina","3 144","60","167","0","Community transmission","0"
"Kyrgyzstan","2 657","95","31","1","Clusters of cases","0"
"Croatia","2 258","3","107","0","Sporadic cases","0"
"Estonia","1 977","2","69","0","Clusters of cases","0"
"Iceland","1 815","3","10","0","Community transmission","0"
"Albania","1 788","66","39","1","Clusters of cases","0"
"Lithuania","1 778","2","76","0","Community transmission","0"
"Slovakia","1 561","9","28","0","Clusters of cases","0"
"Slovenia","1 513","4","109","0","Clusters of cases","0"
"Latvia","1 104","6","30","2","Sporadic cases","0"
"Cyprus","985","0","18","0","Clusters of cases","2"
"Georgia","893","5","14","0","Community transmission","0"
"Andorra","854","0","52","0","Community transmission","1"
"San Marino","709","14","42","0","Community transmission","0"
"Malta","662","6","9","0","Sporadic cases","0"
"Montenegro","333","7","9","0","Clusters of cases","0"
"Monaco","99","0","1","0","Sporadic cases","11"
"Liechtenstein","83","0","1","0","Pending","53"
"Holy See","12","0","0","0","Sporadic cases","42"
"Territoriesii","","","","","",""
"Kosovo[1]","1 790","77","24","0","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","27"
