"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","83369","64","3349","4","Clusters of cases","0"
"Republic of Korea","10480","30","211","3","Clusters of cases","0"
"Australia","6238","86","54","2","Clusters of cases","0"
"Japan","6005","658","94","6","Clusters of cases","0"
"Malaysia","4346","118","70","3","Clusters of cases","0"
"Philippines","4195","119","221","18","Clusters of cases","0"
"Singapore","2108","198","7","0","Clusters of cases","0"
"New Zealand","1035","20","4","3","Sporadic cases","0"
"Viet Nam","257","2","0","0","Clusters of cases","0"
"Brunei Darussalam","136","1","1","0","Sporadic cases","0"
"Cambodia","120","2","0","0","Sporadic cases","0"
"Fiji","16","1","0","0","Sporadic cases","0"
"Lao People's","","","","","",""
"Democratic Republic","16","1","0","0","Sporadic cases","0"
"Mongolia","16","0","0","0","Sporadic cases","2"
"Papua New Guinea","2","0","0","0","Sporadic cases","2"
"Territories**","","","","","",""
"Guam","130","2","4","0","Clusters of cases","0"
"French Polynesia","51","0","0","0","Sporadic cases","2"
"New Caledonia","18","0","0","0","Sporadic cases","8"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","11","0","2","0","Pending","2"
"European Region","","","","","",""
"Spain","157022","4576","15843","605","Pending","0"
"Italy","147577","3951","18851","570","Pending","0"
"Germany","117658","4133","2544","171","Pending","0"
"France","89683","4332","13179","987","Pending","0"
"The United Kingdom","70276","5195","8958","980","Pending","0"
"","","","","","Community",""
"Turkey","47029","4747","1006","98","transmission","0"
"Belgium","26667","1684","3019","496","Pending","0"
"","","","","","Community",""
"Switzerland","24228","733","805","49","transmission","0"
"Netherlands","23097","1335","2511","115","Pending","0"
"Portugal","15472","1516","435","26","Pending","0"
"Russian Federation","13584","1667","106","12","Clusters of cases","0"
"Austria","13560","312","319","24","Pending","0"
"Israel","10095","340","92","13","Pending","0"
"Sweden","9685","544","870","77","Pending","0"
