"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Chad","726","11","65","1","Community transmission","0"
"Madagascar","656","44","2","0","Clusters of cases","0"
"Congo","571","0","19","0","Community transmission","1"
"United Republic of Tanzania","509","0","21","0","Community transmission","21"
"Togo","422","27","13","0","Community transmission","0"
"Uganda","410","59","0","0","Sporadic cases","0"
"Cabo Verde","390","0","4","0","Clusters of cases","3"
"Rwanda","349","3","0","0","Sporadic cases","0"
"Mauritania","346","54","19","3","Clusters of cases","0"
"Mauritius","334","0","10","0","Clusters of cases","4"
"São Tomé and Príncipe","295","0","10","0","Clusters of cases","2"
"Eswatini","279","7","2","0","Clusters of cases","0"
"Liberia","269","3","27","0","Community transmission","0"
"Mozambique","233","6","2","1","Clusters of cases","0"
"Benin","218","8","3","0","Community transmission","0"
"Malawi","203","102","4","0","Clusters of cases","0"
"Zimbabwe","132","0","4","0","Sporadic cases","1"
"Angola","73","2","4","0","Clusters of cases","0"
"Comoros","43","0","2","0","Community transmission","4"
"Burundi","42","0","1","0","Clusters of cases","11"
"Eritrea","39","0","0","0","Sporadic cases","40"
"Botswana","35","0","1","0","Clusters of cases","4"
"Gambia","25","0","1","0","Sporadic cases","6"
