"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","308","0","30","1","Community transmission","6"
"Guernsey","252","0","13","0","Community transmission","32"
"Faroe Islands","187","0","0","0","Pending","41"
"Gibraltar","172","2","0","0","Clusters of cases","0"
"Greenland","13","0","0","0","Pending","6"
"South-East Asia","","","","","",""
"India","216 919","9 304","6 075","260","Clusters of cases","0"
"Bangladesh","55 140","2 695","746","37","Community transmission","0"
"Indonesia","28 233","684","1 698","35","Community transmission","0"
"Thailand","3 101","17","58","0","Clusters of cases","0"
"Nepal","2 300","201","9","1","Sporadic cases","0"
"Maldives","1 850","9","7","0","Clusters of cases","0"
"Sri Lanka","1 749","66","11","0","Clusters of cases","0"
"Myanmar","234","1","6","0","Clusters of cases","0"
"Bhutan","47","0","0","0","Sporadic cases","2"
"Timor-Leste","24","0","0","0","Clusters of cases","41"
"Western Pacific","","","","","",""
"China","84 603","1","4 645","0","Clusters of cases","0"
"Singapore","36 405","569","24","0","Clusters of cases","0"
"Philippines","19 748","751","974","8","Community transmission","0"
"Japan","17 018","32","903","3","Clusters of cases","0"
"Republic of Korea","11 629","39","273","0","Clusters of cases","0"
"Malaysia","7 970","93","115","0","Clusters of cases","0"
