"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Sweden","56 043","0","5 053","0","Community transmission","3"
"Netherlands","49 593","91","6 090","1","Community transmission","0"
"Portugal","39 133","292","1 530","2","Community transmission","0"
"Ukraine","37 241","681","1 012","10","Community transmission","0"
"Poland","31 931","311","1 356","10","Community transmission","0"
"Switzerland","31 217","0","1 680","0","Community transmission","2"
"Ireland","25 379","5","1 715","0","Community transmission","0"
"Romania","24 045","315","1 512","12","Community transmission","0"
"Israel","20 652","158","306","1","Pending","0"
"Armenia","20 588","320","360","10","Community transmission","0"
"Kazakhstan","17 732","507","120","2","Clusters of cases","0"
"Austria","17 285","38","690","2","Community transmission","0"
"Republic of Moldova","14 200","247","475","11","Community transmission","0"
"Serbia","12 894","91","261","1","Pending","0"
"Azerbaijan","12 729","491","154","6","Clusters of cases","0"
"Denmark","12 391","0","600","0","Community transmission","2"
"Czechia","10 498","50","336","0","Clusters of cases","0"
"Norway","8 708","0","244","0","Clusters of cases","1"
"Finland","7 143","1","326","0","Pending","0"
"Uzbekistan","6 358","142","19","0","Clusters of cases","0"
"Tajikistan","5 457","58","52","0","Pending","0"
"North Macedonia","5 106","101","238","5","Clusters of cases","0"
"Luxembourg","4 120","15","110","0","Clusters of cases","0"
"Hungary","4 102","8","572","2","Community transmission","0"
