"V1","V2","V3","V4","V5","V6","V7"
"Croatia","382","76","1","1","Local transmission","0"
"Estonia","369","17","0","0","Local transmission","0"
"Serbia","303","54","3","1","Local transmission","0"
"Armenia","265","30","0","0","Local transmission","0"
"Hungary","226","39","10","2","Local transmission","0"
"Bulgaria","220","19","3","0","Local transmission","0"
"Lithuania","209","30","2","1","Local transmission","0"
"Slovakia","204","13","0","0","Local transmission","0"
"Latvia","197","17","0","0","Local transmission","0"
"Andorra","188","24","1","0","Local transmission","0"
"San Marino","187","0","21","1","Local transmission","1"
"Bosnia andHerzegovina","164","33","2","1","Local transmission","0"
"North Macedonia","148","12","2","0","Local transmission","0"
"Albania","146","23","5","1","Local transmission","0"
"Republic of Moldova","125","16","1","0","Local transmission","0"
"Cyprus","124","8","3","3","Local transmission","0"
"Malta","120","13","0","0","Local transmission","0"
"Ukraine","113","29","4","1","Local transmission","0"
"Azerbaijan","87","15","1","0","Local transmission","0"
"Belarus","81","0","0","0","Local transmission","1"
"Kazakhstan","79","16","0","0","Imported cases only","0"
"Georgia","73","6","0","0","Local transmission","0"
"Uzbekistan","50","4","0","0","Local transmission","0"
"Liechtenstein","47","1","0","0","Imported cases only","0"
"Kyrgyzstan","42","26","0","0","Local transmission","0"
"Montenegro","29","7","0","0","Imported cases only","0"
"Monaco","23","0","0","0","Local transmission","2"
"Holy See","1","0","0","0","Under investigation","18"
"","erritories**","","","","",""
"Faroe Islands","122","4","0","0","Local transmission","0"
"Kosovo[1]","63","2","1","0","Local transmission","0"
"Guernsey","23","3","0","0","Local transmission","0"
"Isle of Man","23","10","0","0","Imported cases only","0"
"Jersey","16","0","0","0","Local transmission","1"
"Gibraltar","15","0","0","0","Local transmission","2"
"Greenland","4","0","0","0","Under investigation","1"
"","outh-East Asia Region","","","","",""
"Thailand","934","107","4","0","Local transmission","0"
"Indonesia","686","107","55","6","Local transmission","0"
"India","562","128","9","0","Local transmission","0"
"Sri Lanka","102","5","0","0","Local transmission","0"
"Bangladesh","39","6","4","1","Local transmission","0"
"Maldives","13","0","0","0","Local transmission","9"
"Myanmar","3","1","0","0","Imported cases only","0"
"Bhutan","2","0","0","0","Imported cases only","5"
"Nepal","2","0","0","0","Imported cases only","1"
"Timor-Leste","1","0","0","0","Imported cases only","4"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","24811","1762","1934","122","Local transmission","0"
"Pakistan","991","104","7","1","Local transmission","0"
"Saudi Arabia","767","205","1","1","Local transmission","0"
"Qatar","526","25","0","0","Local transmission","0"
