"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Comoros","11","0","1","0","Community transmission","9"
"Seychelles","11","0","0","0","Clusters of cases","42"
"Lesotho","1","0","0","0","Pending","5"
"Territoriesii","","","","","",""
"Mayotte","1 370","28","18","0","Clusters of cases","0"
"Réunion","446","3","0","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 464 232","31 967","88 574","1 394","Community transmission","0"
"Brazil","241 080","7 938","16 118","485","Community transmission","0"
"Peru","92 273","3 732","2 648","125","Community transmission","0"
"Canada","77 306","1 102","5 805","103","Community transmission","0"
"Mexico","49 219","2 075","5 177","132","Community transmission","0"
"Chile","46 059","2 278","478","28","Community transmission","0"
"Ecuador","33 182","459","2 736","48","Community transmission","0"
"Colombia","15 574","635","574","12","Community transmission","0"
"Dominican Republic","12 725","411","434","6","Community transmission","0"
"Panama","9 606","157","275","6","Community transmission","0"
"Argentina","8 068","263","373","7","Community transmission","0"
"Bolivia (Plurinational State of)","4 088","262","169","4","Clusters of cases","0"
"Honduras","2 646","81","142","4","Community transmission","0"
"Guatemala","1 912","149","35","2","Clusters of cases","0"
"Cuba","1 881","9","79","0","Clusters of cases","0"
"El Salvador","1 413","75","30","3","Clusters of cases","0"
"Costa Rica","863","10","10","0","Clusters of cases","0"
