"V1","V2","V3","V4","V5","V6","V7"
"Estonia","538","134","1","0","Local transmission","0"
"Croatia","495","77","2","1","Local transmission","0"
"Serbia","457","73","7","3","Local transmission","0"
"Armenia","329","39","1","1","Local transmission","0"
"Hungary","300","39","10","0","Local transmission","0"
"Lithuania","299","25","4","0","Local transmission","0"
"Bulgaria","264","22","3","0","Local transmission","0"
"Latvia","244","23","0","0","Local transmission","0"
"Andorra","231","18","3","0","Local transmission","0"
"Slovakia","226","10","0","0","Local transmission","0"
"San Marino","218","10","21","0","Local transmission","0"
"Ukraine","218","62","5","0","Local transmission","0"
"Bosnia andHerzegovina","213","40","3","0","Local transmission","0"
"North Macedonia","201","24","3","1","Local transmission","0"
"Albania","186","12","8","3","Local transmission","0"
"Republic of Moldova","177","28","2","1","Local transmission","0"
"Cyprus","146","14","3","0","Local transmission","0"
"Malta","134","5","0","0","Local transmission","0"
"Kazakhstan","125","28","0","0","Imported cases only","0"
"Azerbaijan","122","29","3","1","Local transmission","0"
"Belarus","86","0","0","0","Local transmission","1"
"Uzbekistan","83","18","0","0","Local transmission","0"
"Georgia","81","4","0","0","Local transmission","0"
"Montenegro","67","15","1","0","Local transmission","0"
"Kyrgyzstan","58","14","0","0","Local transmission","0"
"Liechtenstein","56","5","0","0","Imported cases only","0"
"Monaco","19","0","0","0","Local transmission","4"
"Holy See","4","0","0","0","Under investigation","1"
"","erritories**","","","","",""
"Faroe Islands","140","8","0","0","Local transmission","0"
"Kosovo[1]","79","8","1","0","Local transmission","0"
"Gibraltar","35","9","0","0","Local transmission","0"
"Guernsey","34","4","0","0","Local transmission","0"
"Jersey","32","14","1","1","Local transmission","0"
"Isle of Man","26","3","0","0","Local transmission","0"
"Greenland","6","1","0","0","Under investigation","0"
"","outh-East Asia Region","","","","",""
"Thailand","1136","202","5","1","Local transmission","0"
"Indonesia","893","103","78","20","Local transmission","0"
"India","724","75","17","4","Local transmission","0"
"Sri Lanka","106","4","0","0","Local transmission","0"
"Bangladesh","48","9","5","1","Local transmission","0"
"Maldives","13","0","0","0","Local transmission","11"
"Myanmar","5","2","0","0","Imported cases only","0"
"Bhutan","3","1","0","0","Imported cases only","0"
"Nepal","3","0","0","0","Imported cases only","1"
"Timor-Leste","1","0","0","0","Imported cases only","6"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","29406","2389","2234","157","Local transmission","0"
"Pakistan","1057","0","8","0","Local transmission","1"
"Saudi Arabia","1012","112","3","1","Local transmission","0"
"Qatar","549","12","0","0","Local transmission","0"
