"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bahrain","11 398","605","19","2","Clusters of cases","0"
"Morocco","7 807","27","205","1","Clusters of cases","0"
"Iraq","6 439","260","205","10","Clusters of cases","0"
"Sudan","5 026","226","286","24","Community transmission","0"
"Djibouti","3 354","160","24","2","Clusters of cases","0"
"Somalia","1 976","60","78","5","Sporadic cases","0"
"Lebanon","1 220","29","27","1","Clusters of cases","0"
"Tunisia","1 077","1","48","0","Community transmission","0"
"Jordan","739","5","9","0","Clusters of cases","0"
"Yemen","327","13","81","3","Pending","0"
"Libya","156","26","5","0","Clusters of cases","0"
"Syrian Arab Republic","122","0","5","1","Community transmission","3"
"Territoriesii","","","","","",""
"occupied Palestinian territory","627","1","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","414 878","9 035","4 855","162","Clusters of cases","0"
"The United Kingdom","274766","1 936","38 489","113","Community transmission","0"
"Spain","239 801","201","29 045","2","Community transmission","0"
"Italy","233 019","355","33 415","75","Community transmission","0"
"Germany","181 815","333","8 511","11","Community transmission","0"
"Turkey","163 942","839","4 540","25","Community transmission","0"
"France","148 524","88","28 746","29","Community transmission","0"
"Belgium","58 381","195","9 467","14","Community transmission","0"
"Netherlands","46 442","185","5 956","5","Community transmission","0"
