"V1","V2","V3","V4","V5","V6","V7"
"Venezuela (BolivarianRepublic of)","144","0","3","0","Local transmission","1"
"Bolivia (PlurinationalState of)","132","9","9","1","Local transmission","0"
"Trinidad and Tobago","97","7","6","1","Local transmission","0"
"Paraguay","92","15","3","0","Local transmission","0"
"Guatemala","50","3","1","0","Local transmission","0"
"Jamaica","47","3","3","0","Local transmission","0"
"El Salvador","46","5","2","0","Local transmission","0"
"Barbados","45","0","0","0","Local transmission","1"
"Bahamas","24","3","3","2","Local transmission","0"
"Guyana","19","0","4","0","Local transmission","2"
"Haiti","18","2","0","0","Imported cases only","0"
"Saint Lucia","13","0","0","0","Local transmission","2"
"Dominica","11","0","0","0","Local transmission","8"
"Grenada","10","0","0","0","Local transmission","1"
"Suriname","10","2","0","0","Local transmission","0"
"Saint Kitts and Nevis","8","0","0","0","Imported cases only","3"
"Antigua and Barbuda","7","0","0","0","Imported cases only","7"
"Nicaragua","5","0","1","0","Imported cases only","2"
"Belize","3","0","0","0","Local transmission","4"
"Saint Vincent and theGrenadines","3","1","0","0","Imported cases only","0"
"","Territories**","","","","",""
"Puerto Rico","378","62","15","3","Local transmission","0"
"Martinique","138","7","3","0","Local transmission","0"
"Guadeloupe","130","2","7","1","Local transmission","0"
"Aruba","62","2","0","0","Local transmission","0"
"French Guiana","57","2","0","0","Local transmission","0"
"United States VirginIslands","37","4","0","0","Local transmission","0"
"Bermuda","35","3","0","0","Local transmission","0"
"Cayman Islands","28","6","1","0","Local transmission","0"
"Sint Maarten","23","5","2","1","Imported cases only","0"
"Saint Martin","22","0","2","0","Under investigation","1"
"Curaçao","11","0","1","0","Imported cases only","4"
"Saint Barthélemy","6","0","0","0","Under investigation","4"
"Montserrat","5","0","0","0","Imported cases only","7"
"Turks and CaicosIslands","5","0","0","0","Local transmission","4"
"Anguilla","3","1","0","0","Local transmission","0"
"British Virgin Islands","3","0","0","0","Imported cases only","3"
"Bonaire, Sint Eustatiusand Saba","2","2","0","0","Imported cases only","0"
"","African Region","","","","",""
"South Africa","1505","43","7","2","Local transmission","0"
"Algeria","986","0","83","0","Local transmission","1"
"Burkina Faso","261","0","15","1","Local transmission","3"
"Cameroon","246","0","7","0","Local transmission","1"
"Senegal","207","12","1","0","Local transmission","0"
