"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","307","1","29","0","Community transmission","0"
"Guernsey","252","0","13","0","Community transmission","24"
"Faroe Islands","187","0","0","0","Pending","33"
"Gibraltar","154","0","0","0","Clusters of cases","2"
"Greenland","12","0","0","0","Pending","1"
"South-East Asia","","","","","",""
"India","151 767","6 387","4 337","170","Clusters of cases","0"
"Bangladesh","36 751","1 166","522","21","Clusters of cases","0"
"Indonesia","23 165","415","1 418","27","Community transmission","0"
"Thailand","3 054","9","57","0","Clusters of cases","0"
"Maldives","1 438","43","5","1","Clusters of cases","0"
"Sri Lanka","1 319","137","10","0","Clusters of cases","0"
"Nepal","772","90","4","0","Sporadic cases","0"
"Myanmar","206","3","6","0","Clusters of cases","0"
"Bhutan","27","0","0","0","Sporadic cases","2"
"Timor-Leste","24","0","0","0","Clusters of cases","33"
"Western Pacific","","","","","",""
"China","84 544","1","4 645","0","Clusters of cases","0"
"Singapore","32 343","383","23","0","Clusters of cases","0"
"Japan","16 651","28","858","12","Clusters of cases","0"
"Philippines","14 669","350","886","13","Community transmission","0"
"Republic of Korea","11 265","40","269","0","Clusters of cases","0"
"Malaysia","7604","187","115","0","Clusters of cases","0"
