"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","84287","37","4642","0","Clusters of cases","0"
"Japan","11496","378","277","91","Clusters of cases","0"
"Republic of Korea","10694","11","238","1","Clusters of cases","0"
"Singapore","9125","1111","11","0","Clusters of cases","0"
"Australia","6647","22","74","3","Clusters of cases","0"
"Philippines","6599","140","437","9","Clusters of cases","0"
"Malaysia","5482","58","92","3","Clusters of cases","0"
"New Zealand","1113","6","14","1","Clusters of cases","0"
"Viet Nam","268","0","0","0","Clusters of cases","5"
"Brunei Darussalam","138","0","1","0","Sporadic cases","2"
"Cambodia","122","0","0","0","Sporadic cases","10"
"Mongolia","34","1","0","0","Sporadic cases","0"
"Lao People's","","","","","",""
"Democratic Republic","19","0","0","0","Sporadic cases","9"
"Fiji","18","0","0","0","Sporadic cases","1"
"Papua New Guinea","7","0","0","0","Sporadic cases","5"
"Territories**","","","","","",""
"Guam","133","0","5","0","Clusters of cases","10"
"French Polynesia","57","1","0","0","Sporadic cases","0"
"New Caledonia","18","0","0","0","Sporadic cases","19"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","14","0","2","0","Pending","4"
"European Region","","","","","",""
"Spain","204178","3968","21282","430","Pending","0"
"","","","","","Community",""
"Italy","183957","2729","24648","534","transmission","0"
"","","","","","Community",""
"Germany","145694","2237","4879","281","transmission","0"
"The United Kingdom","129048","4301","17337","828","Pending","0"
"","","","","","Community",""
"France","116151","2638","20763","530","transmission","0"
"","","","","","Community",""
"Turkey","95591","4611","2259","119","transmission","0"
"Russian Federation","57999","5236","513","57","Clusters of cases","0"
"","","","","","Community",""
"Belgium","40956","973","5998","170","transmission","0"
"Netherlands","34134","729","3916","165","Pending","0"
"","","","","","Community",""
"Switzerland","27981","119","1186","45","transmission","0"
"Portugal","21379","516","762","27","Pending","0"
