"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"New Zealand","1 149","0","21","0","Clusters of cases","1"
"Viet Nam","320","2","0","0","Clusters of cases","0"
"Brunei Darussalam","141","0","1","0","Clusters of cases","10"
"Mongolia","136","1","0","0","Sporadic cases","0"
"Cambodia","122","0","0","0","Sporadic cases","36"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","35"
"Fiji","18","0","0","0","Sporadic cases","27"
"Papua New Guinea","8","0","0","0","Sporadic cases","25"
"Territoriesii","","","","","",""
"Guam","149","0","5","0","Clusters of cases","3"
"French Polynesia","60","0","0","0","Sporadic cases","12"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","21","0","2","0","Pending","1"
"New Caledonia","18","0","0","0","Sporadic cases","45"
"Subtotal for all regions","4 618 109","93 324","311 834","4 452","",""
"Other*","712","0","13","0","-","63"
"Grand total","4 618 821","93 324","311 847","4 452","",""
