"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","144","0","9","0","Clusters of cases","4"
"Aruba","101","0","3","0","No cases","44"
"Sint Maarten","77","0","15","0","Sporadic cases","13"
"United States Virgin Islands","73","0","6","0","Clusters of cases","2"
"Saint Martin","42","0","3","0","Sporadic cases","2"
"Curaçao","23","0","1","0","Sporadic cases","1"
"Falkland Islands (Malvinas)","13","0","0","0","No cases","54"
"Turks and Caicos Islands","12","0","1","0","No cases","52"
"Montserrat","11","0","1","0","No cases","66"
"British Virgin Islands","8","0","1","0","No cases","34"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","24"
"Saint Barthélemy","6","0","0","0","No cases","80"
"Anguilla","3","0","0","0","No cases","76"
"Saint Pierre and Miquelon","1","0","0","0","No cases","72"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","197 647","2 596","9 272","87","Community transmission","0"
"Pakistan","165 062","4 944","3 229","136","Clusters of cases","0"
"Saudi Arabia","145 991","4 757","1 139","48","Clusters of cases","0"
"Qatar","84 441","1 267","86","4","Community transmission","0"
"Egypt","50 437","1 218","1 938","88","Clusters of cases","0"
"United Arab Emirates","43 752","388","298","3","Pending","0"
"Kuwait","38 074","541","308","2","Clusters of cases","0"
"Afghanistan","27 878","541","548","2","Clusters of cases","0"
"Oman","26 818","739","119","3","Clusters of cases","0"
