"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bhutan","21","0","0","0","Sporadic cases","6"
"Western Pacific","","","","","",""
"China","84 520","13","4 645","0","Clusters of cases","0"
"Singapore","29 812","448","23","1","Clusters of cases","0"
"Japan","16 513","89","796","19","Clusters of cases","0"
"Philippines","13 434","213","846","4","Community transmission","0"
"Republic of Korea","11 142","20","264","0","Clusters of cases","0"
"Australia","7 081","2","100","0","Clusters of cases","0"
"Malaysia","7 059","50","114","0","Clusters of cases","0"
"New Zealand","1 154","1","21","0","Clusters of cases","0"
"Viet Nam","324","0","0","0","Clusters of cases","3"
"Brunei Darussalam","141","0","1","0","Clusters of cases","14"
"Mongolia","140","0","0","0","Sporadic cases","3"
"Cambodia","123","1","0","0","Sporadic cases","0"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","39"
"Fiji","18","0","0","0","Sporadic cases","31"
"Papua New Guinea","8","0","0","0","Sporadic cases","29"
"Territoriesii","","","","","",""
"Guam","160","0","5","0","Clusters of cases","1"
"French Polynesia","60","0","0","0","Sporadic cases","16"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","22","1","2","0","Pending","0"
