"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","144","0","9","0","Clusters of cases","1"
"Aruba","101","0","3","0","No cases","41"
"Sint Maarten","77","0","15","0","Sporadic cases","10"
"United States Virgin Islands","72","0","6","0","Clusters of cases","5"
"Saint Martin","41","0","3","0","Sporadic cases","16"
"Curaçao","22","0","1","0","Sporadic cases","5"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","51"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","49"
"Montserrat","11","0","1","0","Sporadic cases","63"
"British Virgin Islands","8","0","1","0","Sporadic cases","31"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","21"
"Saint Barthélemy","6","0","0","0","No cases","77"
"Anguilla","3","0","0","0","Sporadic cases","73"
"Saint Pierre and Miquelon","1","0","0","0","No cases","69"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","189 876","2 449","8 950","113","Community transmission","0"
"Pakistan","148 921","4 443","2 839","110","Clusters of cases","0"
"Saudi Arabia","132 048","4 507","1 011","39","Clusters of cases","0"
"Qatar","80 876","1 274","76","3","Community transmission","0"
"Egypt","46 289","1 691","1 672","97","Clusters of cases","0"
"United Arab Emirates","42 636","342","291","2","Pending","0"
"Kuwait","36 431","511","298","2","Clusters of cases","0"
"Afghanistan","25 633","106","484","8","Clusters of cases","0"
"Oman","24 524","1 043","108","4","Clusters of cases","0"
