"V1","V2","V3","V4","V5","V6","V7"
"Peru","14420","931","348","48","Communitytransmission","0"
"Chile","10888","1158","133","7","Communitytransmission","0"
"Ecuador","9468","446","474","18","Communitytransmission","0"
"Mexico","7497","622","650","104","Communitytransmission","0"
"Dominican Republic","4680","345","226","9","Communitytransmission","0"
"Panama","4273","63","120","5","Communitytransmission","0"
"Colombia","3621","182","166","13","Communitytransmission","0"
"Argentina","2839","55","132","3","Communitytransmission","0"
"Cuba","1035","49","34","2","Clusters of cases","0"
"Costa Rica","655","6","4","0","Clusters of cases","0"
"Bolivia (PlurinationalState of)","520","27","32","1","Clusters of cases","0"
"Uruguay","517","9","9","0","Clusters of cases","0"
"Honduras","472","15","46","0","Clusters of cases","0"
"Guatemala","257","22","7","0","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","228","24","9","0","Clusters of cases","0"
"Paraguay","206","4","8","0","Communitytransmission","0"
"El Salvador","201","11","7","0","Clusters of cases","0"
"Jamaica","173","10","5","0","Clusters of cases","0"
"Trinidad and Tobago","114","0","8","0","Sporadic cases","4"
"Barbados","75","0","5","0","Clusters of cases","3"
"Guyana","63","0","7","1","Clusters of cases","1"
"Bahamas","58","4","9","0","Clusters of cases","0"
"Haiti","44","0","3","0","Clusters of cases","1"
"Antigua and Barbuda","23","0","3","1","Clusters of cases","6"
"Belize","18","0","2","0","Sporadic cases","5"
"Dominica","16","0","0","0","Clusters of cases","9"
"Saint Lucia","15","0","0","0","Sporadic cases","8"
"Saint Kitts and Nevis","14","0","0","0","Sporadic cases","4"
"Grenada","13","0","0","0","Clusters of cases","8"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic cases","9"
"Suriname","10","0","1","0","Sporadic cases","16"
"Nicaragua","9","0","1","0","Pending","7"
"","Territories**","","","","",""
"Puerto Rico","1213","95","62","2","Clusters of cases","0"
"Martinique","163","0","12","0","Clusters of cases","1"
"Guadeloupe","148","3","11","0","Clusters of cases","0"
"Aruba","97","1","2","0","Clusters of cases","0"
"French Guiana","96","0","0","0","Clusters of cases","3"
"Bermuda","86","3","5","0","Clusters of cases","0"
