"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 285","18","102","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","21"
"Viet Nam","332","0","0","0","Clusters of cases","3"
"Mongolia","194","0","0","0","Sporadic cases","3"
"Brunei Darussalam","141","0","2","0","Clusters of cases","35"
"Cambodia","126","0","0","0","Sporadic cases","5"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","60"
"Fiji","18","0","0","0","Sporadic cases","52"
"Papua New Guinea","8","0","0","0","Sporadic cases","50"
"Territoriesii","","","","","",""
"Guam","174","0","5","0","Clusters of cases","1"
"","60","0","0","0","Sporadic cases","37"
"French Polynesia","","","","","",""
"Northern Mariana Islands","30","0","2","0","Pending","2"
"(Commonwealth of the)","","","","","",""
"New Caledonia","21","0","0","0","Sporadic cases","2"
"Subtotal for all regions","7 409 769","136 572","418 281","4 925","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","7 410 510","136 572","418 294","4 925","",""
