"V1","V2","V3","V4","V5","V6","V7"
"Liberia","101","2","8","0","Clusters of cases","0"
"Togo","86","2","6","1","Clusters of cases","0"
"Equatorial Guinea","79","0","0","0","Clusters of cases","3"
"Zambia","70","5","3","0","Sporadic cases","0"
"Cabo Verde","67","12","1","0","Sporadic cases","0"
"Uganda","56","1","0","0","Sporadic cases","0"
"Benin","54","0","1","0","Sporadic cases","1"
"Guinea-Bissau","50","0","0","0","Sporadic cases","4"
"Sierra Leone","50","7","0","0","Clusters of cases","0"
"Eritrea","39","0","0","0","Sporadic cases","3"
"Mozambique","39","4","0","0","Sporadic cases","0"
"Chad","34","1","0","0","Sporadic cases","0"
"Zimbabwe","28","3","3","0","Sporadic cases","0"
"Angola","24","0","2","0","Sporadic cases","1"
"Eswatini","24","0","1","0","Sporadic cases","1"
"Botswana","20","0","1","0","Sporadic cases","2"
"Malawi","18","1","2","0","Sporadic cases","0"
"Namibia","16","0","0","0","Sporadic cases","16"
"Central African","","","","","",""
"Republic","14","2","0","0","Sporadic cases","0"
"Burundi","11","5","1","0","Sporadic cases","0"
"Seychelles","11","0","0","0","Sporadic cases","15"
"Gambia","10","0","1","0","Sporadic cases","1"
"Mauritania","7","0","1","0","Sporadic cases","11"
"São Tomé and","","","","","",""
"Príncipe","4","0","0","0","Sporadic cases","15"
"South Sudan","4","0","0","0","Sporadic cases","10"
"Territories**","","","","","",""
"Réunion","410","2","0","0","Clusters of cases","0"
"Mayotte","311","27","4","0","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","2470424","73920","168993","6058","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","13","0","Not Applicable††","37"
"Princess)","","","","","",""
"Grand total","2471136","73920","169006","6058","",""
