"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Sweden","51 614","683","4 874","0","Community transmission","0"
"Netherlands","48 783","143","6 059","2","Community transmission","0"
"Portugal","36 690","227","1 517","5","Community transmission","0"
"Ukraine","31 810","656","901","12","Community transmission","0"
"Switzerland","31 034","23","1 676","0","Community transmission","0"
"Poland","29 392","375","1 247","10","Community transmission","0"
"Ireland","25 303","8","1 706","1","Community transmission","0"
"Romania","21 999","320","1 410","19","Community transmission","0"
"Israel","19 008","132","300","0","Pending","0"
"Armenia","17 064","397","285","16","Community transmission","0"
"Austria","17 038","24","677","0","Community transmission","0"
"Kazakhstan","14 809","313","77","4","Clusters of cases","0"
"Serbia","12 310","59","254","1","Pending","0"
"Denmark","12 193","54","597","0","Community transmission","0"
"Republic of Moldova","11 740","281","406","7","Community transmission","0"
"Czechia","10 024","33","329","0","Clusters of cases","0"
"Azerbaijan","9 957","387","119","4","Clusters of cases","0"
"Norway","8 606","0","242","0","Clusters of cases","2"
"Finland","7 104","17","326","1","Pending","0"
"Uzbekistan","5 103","109","19","0","Clusters of cases","0"
"Tajikistan","5 035","64","50","0","Pending","0"
"Hungary","4 076","12","563","4","Community transmission","0"
"Luxembourg","4 070","7","110","0","Clusters of cases","0"
"North Macedonia","4 057","155","188","9","Clusters of cases","0"
