"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 262","14","84","0","Clusters of cases","0"
"Costa Rica","1 715","53","12","0","Clusters of cases","0"
"Nicaragua","1 655","0","55","0","Community transmission","5"
"Paraguay","1 296","7","12","1","Community transmission","0"
"Uruguay","848","1","23","0","Clusters of cases","0"
"Jamaica","617","2","10","0","Clusters of cases","0"
"Suriname","208","21","4","1","Clusters of cases","0"
"Guyana","159","0","12","0","Clusters of cases","2"
"Trinidad and Tobago","123","6","8","0","Sporadic cases","0"
"Bahamas","104","1","11","0","Clusters of cases","0"
"Barbados","97","1","7","0","Clusters of cases","0"
"Saint Vincent and the Grenadines","27","0","0","0","Sporadic cases","7"
"Antigua and Barbuda","26","0","3","0","Clusters of cases","2"
"Grenada","23","0","0","0","Clusters of cases","20"
"Belize","21","0","2","0","Sporadic cases","1"
"Saint Lucia","19","0","0","0","Sporadic cases","10"
"Dominica","18","0","0","0","Clusters of cases","3"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","56"
"Territoriesii","","","","","",""
"Puerto Rico","5 890","79","147","0","Community transmission","0"
"French Guiana","1 326","71","3","0","Community transmission","0"
"Martinique","202","0","14","0","Clusters of cases","9"
"Cayman Islands","187","0","1","0","Clusters of cases","2"
"Guadeloupe","171","0","14","0","Clusters of cases","3"
