"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Iraq","20 209","1 259","607","58","Clusters of cases","0"
"Bahrain","18 544","317","43","4","Clusters of cases","0"
"Morocco","8 793","101","212","0","Clusters of cases","0"
"Sudan","7 220","213","459","12","Community transmission","0"
"Djibouti","4 465","16","43","2","Clusters of cases","0"
"Somalia","2 595","16","88","1","Sporadic cases","0"
"Lebanon","1 446","4","32","0","Clusters of cases","0"
"Tunisia","1 096","2","49","0","Community transmission","0"
"Jordan","961","8","9","0","Clusters of cases","0"
"Yemen","732","23","165","4","Pending","0"
"Libya","418","0","8","0","Clusters of cases","1"
"Syrian Arab Republic","177","7","6","0","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","676","3","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","537 210","8 246","7 091","143","Clusters of cases","0"
"The United Kingdom","295 893","1 514","41 698","36","Community transmission","0"
"Spain","243 928","323","27 136","0","Community transmission","0"
"Italy","236 989","338","34 345","44","Community transmission","0"
"Germany","186 461","192","8 791","4","Community transmission","0"
"Turkey","178 239","1 562","4 807","15","Community transmission","0"
"France","152 767","307","29 343","8","Community transmission","0"
"Belgium","60 029","111","9 655","5","Community transmission","0"
"Belarus","53 973","732","308","5","Community transmission","0"
