"V1","V2","V3","V4","V5","V6","V7"
"Faroe Islands","185","0","0","0","Pending","1"
"Gibraltar","133","0","0","0","Pending","3"
"Greenland","11","0","0","0","Pending","15"
"","South-East Asia Region","","","","",""
"India","18601","1336","590","47","Clusters of cases","0"
"Indonesia","6760","185","590","8","Communitytransmission","0"
"Bangladesh","2948","492","101","10","Pending","0"
"Thailand","2811","19","48","1","Pending","0"
"Sri Lanka","304","33","7","0","Clusters of cases","0"
"Myanmar","119","8","5","0","Clusters of cases","0"
"Maldives","67","16","0","0","Sporadic cases","0"
"Nepal","31","0","0","0","Sporadic cases","2"
"Timor-Leste","23","4","0","0","Clusters of cases","0"
"Bhutan","6","1","0","0","Sporadic cases","0"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","83505","1294","5209","91","Communitytransmission","0"
"Saudi Arabia","10484","1122","103","6","Clusters of cases","0"
"Pakistan","9216","798","192","16","Clusters of cases","0"
"United Arab Emirates","7265","484","43","2","Pending","0"
"Qatar","6015","567","9","1","Pending","0"
"Egypt","3333","189","250","11","Clusters of cases","0"
"Morocco","3046","191","143","2","Clusters of cases","0"
"Kuwait","1995","80","9","2","Clusters of cases","0"
"Bahrain","1907","26","7","0","Clusters of cases","0"
"Iraq","1574","35","82","0","Clusters of cases","0"
"Oman","1508","98","8","1","Clusters of cases","0"
"Afghanistan","1026","30","36","3","Clusters of cases","0"
"Tunisia","884","18","38","1","Communitytransmission","0"
"Djibouti","846","0","2","0","Clusters of cases","1"
"Lebanon","677","4","21","0","Clusters of cases","0"
"Jordan","425","8","7","0","Clusters of cases","0"
"Somalia","237","73","8","1","Sporadic cases","0"
"Sudan","107","15","12","0","Sporadic cases","0"
"Libya","51","0","1","0","Clusters of cases","1"
"Syrian Arab Republic","39","0","3","0","Communitytransmission","1"
"Yemen","1","0","0","0","Pending","10"
"","Territories**","","","","",""
"occupied Palestinianterritory","329","5","2","0","Clusters of cases","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","751273","27668","35884","1681","Communitytransmission","0"
"Brazil","38654","2055","2462","115","Communitytransmission","0"
"Canada","35383","1474","1611","105","Communitytransmission","0"
