"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","311","2","30","0","Community transmission","0"
"Guernsey","252","0","13","0","Community transmission","36"
"Faroe Islands","187","0","0","0","Pending","45"
"Gibraltar","175","1","0","0","Clusters of cases","0"
"Greenland","13","0","0","0","Pending","10"
"South-East Asia","","","","","",""
"India","256 611","9 983","7 135","206","Clusters of cases","0"
"Bangladesh","65 769","2 743","888","42","Community transmission","0"
"Indonesia","31 186","672","1 851","50","Community transmission","0"
"Nepal","3 448","213","13","0","Sporadic cases","0"
"Thailand","3 119","7","58","0","Clusters of cases","0"
"Maldives","1 903","2","8","0","Clusters of cases","0"
"Sri Lanka","1 835","21","11","0","Clusters of cases","0"
"Myanmar","242","2","6","0","Clusters of cases","0"
"Bhutan","59","11","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","45"
"Western Pacific","","","","","",""
"China","84 634","5","4 645","0","Clusters of cases","0"
"Singapore","37 910","383","25","0","Clusters of cases","0"
"Philippines","21 895","555","1 003","9","Community transmission","0"
"Japan","17 174","33","916","0","Clusters of cases","0"
"Republic of Korea","11 814","38","273","0","Clusters of cases","0"
"Malaysia","8 322","19","117","0","Clusters of cases","0"
