"V1","V2","V3","V4","V5","V6","V7"
"Egypt","495","39","24","3","Local transmission","0"
"Bahrain","458","39","4","0","Local transmission","0"
"Iraq","382","36","36","7","Local transmission","0"
"Lebanon","368","35","6","2","Local transmission","0"
"United Arab Emirates","333","0","2","0","Local transmission","1"
"Morocco","275","50","10","4","Local transmission","0"
"Jordan","212","40","0","0","Local transmission","0"
"Kuwait","208","0","0","0","Local transmission","1"
"Tunisia","197","24","5","0","Local transmission","0"
"Oman","109","10","0","0","Local transmission","0"
"Afghanistan","80","0","2","0","Local transmission","1"
"Djibouti","12","0","0","0","Local transmission","1"
"Syrian Arab Republic","5","0","0","0","Imported cases only","1"
"Somalia","3","1","0","0","Imported cases only","0"
"Sudan","3","0","1","0","Imported cases only","2"
"Libya","1","0","0","0","Imported cases only","2"
"","Territories**","","","","",""
"occupied Palestinianterritory","84","20","1","0","Local transmission","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","68334","4764","991","107","Local transmission","0"
"Canada","3555","146","35","0","Local transmission","0"
"Brazil","2433","0","57","0","Local transmission","1"
"Chile","1306","164","4","1","Local transmission","0"
"Ecuador","1211","0","29","0","Local transmission","1"
"Peru","580","100","9","0","Local transmission","0"
"Panama","558","0","8","0","Local transmission","1"
"Argentina","502","115","8","2","Local transmission","0"
"Dominican Republic","488","96","10","0","Local transmission","0"
"Mexico","478","0","5","0","Local transmission","1"
"Colombia","470","0","4","0","Local transmission","1"
"Uruguay","217","0","0","0","Imported cases only","1"
"Costa Rica","201","0","2","0","Local transmission","1"
"Venezuela (BolivarianRepublic of)","91","0","0","0","Local transmission","1"
"Cuba","67","10","1","0","Local transmission","0"
"Trinidad and Tobago","61","1","1","0","Local transmission","0"
"Honduras","52","0","1","1","Local transmission","1"
"Paraguay","41","0","3","0","Local transmission","1"
"Bolivia (PlurinationalState of)","39","0","0","0","Local transmission","1"
"Jamaica","26","0","1","0","Local transmission","1"
"Guatemala","24","0","1","0","Local transmission","1"
"Barbados","18","0","0","0","Local transmission","2"
"El Salvador","13","0","0","0","Imported cases only","1"
"Dominica","11","4","0","0","Local transmission","0"
"Haiti","8","0","0","0","Imported cases only","1"
"Grenada","7","6","0","0","Local transmission","0"
"Suriname","7","0","0","0","Imported cases only","1"
"Bahamas","5","0","0","0","Local transmission","1"
"Guyana","5","0","1","0","Local transmission","8"
"Antigua and Barbuda","3","0","0","0","Imported cases only","2"
"Saint Lucia","3","0","0","0","Imported cases only","3"
