"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Belgium","49906","389","7844","79","Community transmission","0"
"Netherlands","40571","335","5056","69","Community transmission","0"
"Switzerland","29822","88","1472","6","Community transmission","0"
"Portugal","25282","92","1043","20","Community transmission","0"
"Sweden","22317","235","2679","10","Community transmission","0"
"Ireland","21506","330","1303","38","Community transmission","0"
"Belarus","17489","1661","103","6","Clusters of cases","0"
"Israel","16152","0","227","0","Pending","2"
"Austria","15597","39","598","2","Community transmission","0"
"Poland","13693","318","678","14","Community transmission","0"
"Romania","13163","431","780","9","Community transmission","0"
"Ukraine","12331","418","303","15","Community transmission","0"
"Denmark","9523","116","484","9","Pending","0"
"Serbia","9464","102","193","4","Pending","0"
"Norway","7809","50","208","4","Pending","0"
"Czechia","7781","26","248","3","Community transmission","0"
"Finland","5254","75","230","10","Pending","0"
"Republic of Moldova","4121","69","128","4","Pending","0"
"Kazakhstan","3988","111","27","1","Pending","0"
"Luxembourg","3824","12","96","4","Pending","0"
"Hungary","3035","37","351","11","Clusters of cases","0"
"Greece","2626","6","144","1","Community transmission","0"
"Armenia","2507","121","39","4","Clusters of cases","0"
"Uzbekistan","2160","33","10","1","Clusters of cases","0"
