"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 266","75","172","0","Clusters of cases","0"
"Greece","3 112","4","183","0","Clusters of cases","0"
"Bosnia and Herzegovina","2 892","0","162","0","Community transmission","1"
"Kyrgyzstan","2 285","78","27","0","Clusters of cases","0"
"Croatia","2 251","2","107","0","Sporadic cases","0"
"Estonia","1 973","3","69","0","Sporadic cases","0"
"Iceland","1 808","1","10","0","Community transmission","0"
"Lithuania","1 763","7","75","1","Community transmission","0"
"Slovakia","1 545","3","28","0","Clusters of cases","0"
"Albania","1 521","57","36","0","Clusters of cases","0"
"Slovenia","1 492","2","109","0","Clusters of cases","0"
"Latvia","1 097","1","28","1","Clusters of cases","0"
"Cyprus","980","0","18","0","Clusters of cases","1"
"Georgia","864","13","14","1","Community transmission","0"
"Andorra","853","0","51","0","Community transmission","1"
"San Marino","695","0","42","0","Community transmission","9"
"Malta","646","1","9","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","39"
"Monaco","99","0","1","0","Sporadic cases","7"
"Liechtenstein","83","0","1","0","Pending","49"
"Holy See","12","0","0","0","Sporadic cases","38"
"Territoriesii","","","","","",""
"Kosovo[1]","1 437","111","32","1","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","23"
