"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Territoriesii","","","","","",""
"Kosovo[1]","823","10","22","0","Community transmission","0"
"Isle of Man","315","4","23","1","Pending","0"
"Jersey","290","0","23","1","Pending","2"
"Guernsey","252","1","13","0","Community transmission","0"
"Faroe Islands","187","0","0","0","Pending","9"
"Gibraltar","144","0","0","0","Clusters of cases","1"
"Greenland","11","0","0","0","Pending","27"
"South-East Asia","","","","","",""
"India","39980","2644","1301","83","Clusters of cases","0"
"Indonesia","10843","292","831","31","Community transmission","0"
"Bangladesh","8790","552","175","5","Pending","0"
"Thailand","2969","3","54","0","Clusters of cases","0"
"Sri Lanka","705","15","7","0","Clusters of cases","0"
"Maldives","519","51","1","0","Clusters of cases","0"
"Myanmar","151","0","6","0","Clusters of cases","2"
"Nepal","59","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","9"
"Bhutan","7","0","0","0","Sporadic cases","10"
"Western Pacific","","","","","",""
"China","84393","5","4643","0","Clusters of cases","0"
"Singapore","17548","447","17","1","Clusters of cases","0"
"Japan","14839","294","492","38","Clusters of cases","0"
"Republic of Korea","10793","13","250","0","Clusters of cases","0"
