"V1","V2","V3","V4","V5","V6","V7"
"Gibraltar","133","2","0","0","Pending","0"
"Greenland","11","0","0","0","Pending","12"
"","South-East Asia Region","","","","",""
"India","14378","991","480","43","Clusters of cases","0"
"Indonesia","5923","407","520","24","Communitytransmission","0"
"Thailand","2733","33","47","0","Pending","0"
"Bangladesh","1838","266","75","15","Pending","0"
"Sri Lanka","244","6","7","0","Clusters of cases","0"
"Myanmar","94","9","5","1","Clusters of cases","0"
"Nepal","30","14","0","0","Sporadic cases","0"
"Maldives","28","5","0","0","Sporadic cases","0"
"Timor-Leste","18","0","0","0","Sporadic cases","1"
"Bhutan","5","0","0","0","Sporadic cases","15"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","79494","1499","4958","89","Communitytransmission","0"
"Pakistan","7481","456","143","8","Clusters of cases","0"
"Saudi Arabia","7142","762","87","4","Clusters of cases","0"
"United Arab Emirates","6302","477","37","2","Pending","0"
"Qatar","4663","560","7","0","Pending","0"
"Egypt","2844","171","205","9","Clusters of cases","0"
"Morocco","2564","281","135","5","Clusters of cases","0"
"Bahrain","1744","44","7","0","Clusters of cases","0"
"Kuwait","1658","134","5","2","Clusters of cases","0"
"Iraq","1482","48","81","1","Clusters of cases","0"
"Oman","1180","111","6","1","Clusters of cases","0"
"Afghanistan","908","63","30","0","Clusters of cases","0"
"Tunisia","864","42","37","0","Communitytransmission","0"
"Djibouti","732","141","2","0","Clusters of cases","0"
"Lebanon","668","5","21","0","Clusters of cases","0"
"Jordan","407","5","7","0","Clusters of cases","0"
"Somalia","116","36","5","0","Sporadic cases","0"
"Libya","49","0","1","0","Clusters of cases","1"
"Syrian Arab Republic","38","5","2","0","Communitytransmission","0"
"Sudan","33","1","6","1","Sporadic cases","0"
"Yemen","1","0","0","0","Pending","7"
"","Territories**","","","","",""
"occupied Palestinianterritory","313","18","2","0","Clusters of cases","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","665330","32549","30384","2163","Communitytransmission","0"
"Canada","30659","1775","1250","202","Communitytransmission","0"
"Brazil","30425","2105","1924","188","Communitytransmission","0"
"Peru","13489","2014","300","46","Communitytransmission","0"
