"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Liberia","154","2","18","0","Clusters of cases","0"
"Cabo Verde","152","31","2","1","Sporadic cases","0"
"Madagascar","149","14","0","0","Clusters of cases","0"
"Ethiopia","133","0","3","0","Clusters of cases","1"
"Togo","123","0","9","0","Clusters of cases","1"
"Zambia","119","10","3","0","Sporadic cases","0"
"Chad","117","44","10","5","Sporadic cases","0"
"Eswatini","108","2","1","0","Sporadic cases","0"
"Benin","90","0","2","0","Sporadic cases","1"
"Uganda","85","2","0","0","Sporadic cases","0"
"Mozambique","79","0","0","0","Sporadic cases","1"
"Central African Republic","72","8","0","0","Sporadic cases","0"
"South Sudan","45","0","0","0","Sporadic cases","1"
"Eritrea","39","0","0","0","Sporadic cases","14"
"Malawi","38","1","3","0","Sporadic cases","0"
"Angola","35","6","2","0","Sporadic cases","0"
"Zimbabwe","34","0","4","0","Sporadic cases","1"
"Botswana","23","0","1","0","Sporadic cases","4"
"São Tomé and Príncipe","23","7","3","2","Sporadic cases","0"
"Burundi","19","4","1","0","Sporadic cases","0"
"Gambia","17","5","1","0","Sporadic cases","0"
"Namibia","16","0","0","0","Sporadic cases","27"
"Seychelles","11","0","0","0","Sporadic cases","26"
