"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bulgaria","3 453","112","181","5","Clusters of cases","0"
"Greece","3 148","14","185","1","Clusters of cases","0"
"Bosnia and Herzegovina","3 084","45","167","3","Community transmission","0"
"Kyrgyzstan","2 562","90","30","1","Clusters of cases","0"
"Croatia","2 255","1","107","0","Sporadic cases","0"
"Estonia","1 975","1","69","0","Clusters of cases","0"
"Iceland","1 812","2","10","0","Community transmission","0"
"Lithuania","1 776","3","76","0","Community transmission","0"
"Albania","1 722","50","38","1","Clusters of cases","0"
"Slovakia","1 552","0","28","0","Clusters of cases","1"
"Slovenia","1 509","13","109","0","Clusters of cases","0"
"Latvia","1 098","1","28","0","Clusters of cases","0"
"Cyprus","985","0","18","0","Clusters of cases","1"
"Georgia","888","9","14","0","Community transmission","0"
"Andorra","854","1","52","1","Community transmission","0"
"San Marino","695","0","42","0","Community transmission","12"
"Malta","656","7","9","0","Sporadic cases","0"
"Montenegro","326","0","9","0","Clusters of cases","1"
"Monaco","99","0","1","0","Sporadic cases","10"
"Liechtenstein","83","0","1","0","Pending","52"
"Holy See","12","0","0","0","Sporadic cases","41"
"Territoriesii","","","","","",""
"Kosovo[1]","1 713","141","24","1","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","26"
