"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Italy","229 858","531","32 785","50","Community transmission","0"
"Germany","178 570","289","8 257","10","Community transmission","0"
"Turkey","156 827","1141","4340","32","Community transmission","0"
"France","142 204","31","28 315","34","Community transmission","0"
"Belgium","57 092","282","9 280","43","Community transmission","0"
"Netherlands","45 236","172","5 822","11","Community transmission","0"
"Belarus","36 198","954","199","5","Community transmission","0"
"Sweden","33 459","271","3 998","6","Community transmission","0"
"Switzerland","30 653","11","1 640","0","Community transmission","0"
"Portugal","30 623","152","1 316","14","Community transmission","0"
"Ireland","24 639","57","1 608","4","Community transmission","0"
"Poland","21 326","395","996","3","Community transmission","0"
"Ukraine","21 245","259","623","6","Community transmission","0"
"Romania","18 070","213","1 179","9","Community transmission","0"
"Israel","16 712","0","279","0","Pending","1"
"Austria","16 439","32","640","1","Community transmission","0"
"Denmark","11 360","71","562","1","Community transmission","0"
"Serbia","11 159","67","238","0","Pending","0"
"Czechia","8 957","67","315","1","Clusters of cases","0"
"Kazakhstan","8 531","209","35","0","Pending","0"
"Norway","8 309","0","235","0","Clusters of cases","2"
"Armenia","7 113","452","87","6","Clusters of cases","0"
"Republic of Moldova","7 093","99","256","6","Pending","0"
