"V1","V2","V3","V4","V5","V6","V7"
"Thailand","1978","103","19","4","Local transmission","0"
"Sri Lanka","151","3","4","1","Local transmission","0"
"Bangladesh","61","5","6","0","Local transmission","0"
"Myanmar","20","4","1","0","Local transmission","0"
"Maldives","19","0","0","0","Local transmission","1"
"Nepal","6","0","0","0","Imported cases only","1"
"Bhutan","5","0","0","0","Imported cases only","1"
"Timor-Leste","1","0","0","0","Imported cases only","14"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","53183","2715","3294","134","Local transmission","0"
"Pakistan","2450","0","35","0","Local transmission","1"
"Saudi Arabia","2039","154","25","4","Local transmission","0"
"United Arab Emirates","1264","240","9","1","Local transmission","0"
"Qatar","1075","126","3","0","Local transmission","0"
"Egypt","985","120","66","8","Local transmission","0"
"Morocco","844","109","50","3","Local transmission","0"
"Iraq","820","48","54","0","Local transmission","0"
"Bahrain","673","30","4","0","Local transmission","0"
"Lebanon","508","0","17","0","Local transmission","1"
"Tunisia","495","40","18","4","Local transmission","0"
"Kuwait","479","62","1","1","Local transmission","1"
"Jordan","310","11","5","0","Local transmission","0"
"Oman","277","25","1","0","Local transmission","0"
"Afghanistan","270","1","5","0","Local transmission","0"
"Djibouti","50","9","0","0","Local transmission","0"
"Libya","17","7","1","0","Local transmission","0"
"Syrian Arab Republic","16","0","2","0","Imported cases only","1"
"Sudan","10","2","2","0","Local transmission","0"
"Somalia","7","2","0","0","Imported cases only","0"
"","Territories**","","","","",""
"occupied Palestinianterritory","193","28","1","0","Local transmission","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","241703","28103","5854","1061","Local transmission","0"
"Canada","11732","1618","152","25","Local transmission","0"
"Brazil","7910","1074","299","58","Local transmission","0"
"Chile","3737","333","22","4","Local transmission","0"
"Ecuador","3163","0","120","0","Local transmission","1"
"Mexico","1510","132","50","13","Local transmission","0"
"Dominican Republic","1488","108","68","8","Local transmission","0"
"Panama","1475","158","37","5","Local transmission","0"
"Peru","1414","91","51","10","Local transmission","0"
"Argentina","1265","132","37","6","Local transmission","0"
"Colombia","1161","96","19","2","Local transmission","0"
"Costa Rica","396","21","2","0","Local transmission","0"
"Uruguay","369","19","4","0","Local transmission","0"
"Cuba","269","36","6","0","Local transmission","0"
"Honduras","222","3","15","1","Local transmission","0"
