"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","83696","99","3351","0","Clusters of cases","0"
"Republic of Korea","10564","27","222","5","Clusters of cases","0"
"Japan","7645","390","109","7","Clusters of cases","0"
"Australia","6366","44","61","0","Clusters of cases","0"
"Philippines","4932","284","315","18","Clusters of cases","0"
"Malaysia","4817","134","77","1","Clusters of cases","0"
"Singapore","2918","386","9","1","Clusters of cases","0"
"New Zealand","1072","8","9","4","Sporadic cases","0"
"Viet Nam","265","3","0","0","Clusters of cases","0"
"Brunei Darussalam","136","0","1","0","Sporadic cases","3"
"Cambodia","122","0","0","0","Sporadic cases","2"
"Lao People's","","","","","",""
"Democratic Republic","19","0","0","0","Sporadic cases","1"
"Mongolia","17","1","0","0","Sporadic cases","0"
"Fiji","16","0","0","0","Sporadic cases","3"
"Papua New Guinea","2","0","0","0","Sporadic cases","5"
"Territories**","","","","","",""
"Guam","134","1","5","0","Clusters of cases","0"
"French Polynesia","55","2","0","0","Sporadic cases","0"
"New Caledonia","18","0","0","0","Sporadic cases","11"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","11","0","2","0","Pending","5"
"European Region","","","","","",""
"Spain","169496","3477","17489","517","Pending","0"
"Italy","159516","3153","20465","564","Pending","0"
"Germany","125098","2082","2969","170","Pending","0"
"France","97050","2668","14946","572","Pending","0"
"The United Kingdom","88625","4342","11329","717","Pending","0"
"","","","","","Community",""
"Turkey","61049","4093","1296","98","transmission","0"
"Belgium","30589","942","3903","303","Pending","0"
"Netherlands","26551","964","2823","86","Pending","0"
"","","","","","Community",""
"Switzerland","25499","279","885","27","transmission","0"
"Russian Federation","21102","2774","170","22","Clusters of cases","0"
"Portugal","16934","349","535","31","Pending","0"
"Austria","14043","106","368","18","Pending","0"
"Israel","11235","357","110","7","Pending","0"
"Sweden","10948","465","919","20","Pending","0"
