"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Philippines","8488","276","568","10","Clusters of cases","0"
"Australia","6762","16","92","2","Clusters of cases","0"
"Malaysia","6002","57","102","2","Clusters of cases","0"
"New Zealand","1132","3","19","0","Clusters of cases","0"
"Viet Nam","270","0","0","0","Clusters of cases","6"
"Brunei Darussalam","138","0","1","0","Sporadic cases","11"
"Cambodia","122","0","0","0","Sporadic cases","19"
"Mongolia","38","0","0","0","Sporadic cases","4"
"Lao People's Democratic","","","","","",""
"Republic","19","0","0","0","Sporadic cases","18"
"Fiji","18","0","0","0","Sporadic cases","10"
"Papua New Guinea","8","0","0","0","Sporadic cases","8"
"Territoriesii","","","","","",""
"Guam","142","1","5","0","Clusters of cases","0"
"French Polynesia","58","0","0","0","Sporadic cases","3"
"New Caledonia","18","0","0","0","Sporadic cases","28"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","14","0","2","0","Pending","13"
"Subtotal for all regions","3 174 495","84 771","22 4159","6403","",""
"Other*","712","0","13","0","-","46"
"Grand total","3 175 207","84 771","224 172","6403","",""
