"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","1 908","8","80","1","Clusters of cases","0"
"El Salvador","1 640","69","32","1","Community transmission","0"
"Costa Rica","882","0","10","0","Clusters of cases","2"
"Paraguay","836","3","11","0","Community transmission","0"
"Venezuela (Bolivarian Republic of)","824","0","10","0","Clusters of cases","1"
"Uruguay","746","8","20","0","Clusters of cases","0"
"Haiti","663","67","22","0","Clusters of cases","0"
"Jamaica","529","9","9","0","Clusters of cases","0"
"Nicaragua","279","0","17","0","Clusters of cases","1"
"Guyana","125","0","10","0","Clusters of cases","1"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","24"
"Bahamas","97","1","11","0","Clusters of cases","0"
"Barbados","90","0","7","0","Clusters of cases","1"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","18"
"Grenada","22","0","0","0","Clusters of cases","6"
"Belize","18","0","2","0","Sporadic cases","37"
"Saint Lucia","18","0","0","0","Sporadic cases","17"
"Saint Vincent and the Grenadines","18","0","0","0","Sporadic cases","1"
"Dominica","16","0","0","0","Clusters of cases","41"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","31"
"Suriname","11","0","1","0","Sporadic cases","3"
"Territoriesii","","","","","",""
"Puerto Rico","2 913","47","126","1","Community transmission","0"
