"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","46 868","887","259","6","Community transmission","0"
"Sweden","42 939","1 056","4 639","77","Community transmission","0"
"Portugal","33 969","377","1 465","10","Community transmission","0"
"Switzerland","30 853","23","1 659","0","Community transmission","0"
"Ukraine","26 514","550","777","15","Community transmission","0"
"Poland","25 419","371","1 137","20","Community transmission","0"
"Ireland","25 163","21","1 670","6","Community transmission","0"
"Romania","20 103","196","1 308","9","Community transmission","0"
"Israel","17 562","67","291","0","Pending","0"
"Austria","16 803","62","672","2","Community transmission","0"
"Kazakhstan","12 511","199","52","4","Clusters of cases","0"
"Armenia","12 364","547","190","7","Community transmission","0"
"Denmark","11 875","64","586","4","Community transmission","0"
"Serbia","11 667","96","247","1","Pending","0"
"Czechia","9 529","35","327","1","Clusters of cases","0"
"Republic of Moldova","9 247","229","323","8","Community transmission","0"
"Norway","8 504","27","238","0","Clusters of cases","0"
"Finland","6 941","30","322","0","Pending","0"
"Azerbaijan","6 860","338","82","4","Clusters of cases","0"
"Tajikistan","4 370","81","48","0","Pending","0"
"Luxembourg","4 032","5","110","0","Clusters of cases","0"
"Uzbekistan","4 022","57","16","0","Clusters of cases","0"
"Hungary","3 970","16","542","3","Community transmission","0"
"Greece","2 937","0","179","0","Clusters of cases","2"
