"V1","V2","V3","V4","V5","V6","V7"
"Russian Federation","3548","771","30","6","Local transmission","0"
"Denmark","3386","279","123","19","Local transmission","0"
"Poland","2946","392","57","14","Local transmission","0"
"Romania","2738","278","94","9","Local transmission","0"
"Luxembourg","2487","168","30","1","Local transmission","0"
"Finland","1518","72","19","2","Local transmission","0"
"Greece","1514","139","53","3","Local transmission","0"
"Iceland","1319","99","4","2","Local transmission","0"
"Serbia","1171","111","13","0","Local transmission","0"
"Croatia","1011","48","7","1","Local transmission","0"
"Ukraine","987","183","23","3","Local transmission","0"
"Republic of Moldova","591","168","8","3","Local transmission","0"
"Slovenia","897","56","16","1","Local transmission","0"
"Estonia","858","79","11","6","Local transmission","0"
"Lithuania","649","68","9","1","Local transmission","0"
"Armenia","640","69","4","1","Local transmission","0"
"Hungary","585","60","21","1","Local transmission","0"
"Bosnia andHerzegovina","521","57","16","3","Local transmission","0"
"Latvia","458","12","0","0","Local transmission","0"
"Bulgaria","457","35","10","0","Local transmission","0"
"Kazakhstan","435","49","3","0","Local transmission","0"
"Andorra","429","33","15","2","Local transmission","0"
"Slovakia","426","26","0","0","Local transmission","0"
"Azerbaijan","400","41","5","0","Local transmission","0"
"North Macedonia","384","30","11","0","Local transmission","0"
"Cyprus","356","36","9","0","Local transmission","0"
"Albania","277","0","16","1","Local transmission","1"
"Belarus","254","62","4","2","Local transmission","0"
"San Marino","245","9","30","2","Local transmission","0"
"Uzbekistan","221","31","2","0","Local transmission","0"
"Malta","195","7","0","0","Local transmission","0"
"Georgia","148","27","0","0","Local transmission","0"
"Montenegro","140","20","2","0","Local transmission","0"
"Kyrgyzstan","130","15","1","1","Local transmission","0"
"Liechtenstein","75","3","0","0","Under investigation","0"
"Monaco","37","0","0","0","Local transmission","2"
"Holy See","7","1","0","0","Under investigation","0"
"","Territories**","","","","",""
"Faroe Islands","177","4","0","0","Local transmission","0"
"Kosovo[1]","126","1","1","0","Local transmission","0"
"Gibraltar","81","12","0","0","Local transmission","0"
"Jersey","81","0","2","0","Local transmission","1"
"Guernsey","91","13","1","0","Local transmission","0"
"Isle of Man","71","6","1","1","Local transmission","0"
"Greenland","10","0","0","0","Under investigation","5"
"","South-East Asia Region","","","","",""
"India","1965","329","50","12","Local transmission","0"
"Thailand","1875","104","15","3","Local transmission","0"
"Indonesia","1790","113","170","13","Local transmission","0"
