"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","30 572","922","171","6","Community transmission","0"
"Switzerland","30 514","10","1 602","0","Community transmission","0"
"Sweden","30 377","234","3 698","19","Community transmission","0"
"Portugal","29 209","173","1 231","13","Community transmission","0"
"Ireland","24 200","88","1 547","4","Community transmission","0"
"Poland","18 885","356","936","11","Community transmission","0"
"Ukraine","18 876","260","548","13","Community transmission","0"
"Romania","17 036","165","1 107","10","Community transmission","0"
"Israel","16 621","14","272","1","Pending","0"
"Austria","16 179","25","629","0","Community transmission","0"
"Denmark","10 968","41","548","1","Community transmission","0"
"Serbia","10 699","89","231","1","Pending","0"
"Czechia","8 586","111","297","-1","Community transmission","0"
"Norway","8 249","52","233","1","Clusters of cases","0"
"Kazakhstan","6 751","311","35","1","Pending","0"
"Finland","6 380","33","300","2","Pending","0"
"Republic of Moldova","6 138","78","219","8","Pending","0"
"Armenia","5 041","218","64","3","Clusters of cases","0"
"Luxembourg","3 947","2","107","0","Pending","0"
"Hungary","3 556","21","467","5","Community transmission","0"
"Azerbaijan","3 387","113","40","1","Clusters of cases","0"
"Greece","2 836","2","165","2","Clusters of cases","0"
"Uzbekistan","2 802","40","13","1","Clusters of cases","0"
"Bosnia and Herzegovina","2 303","14","132","0","Community transmission","0"
