"V1","V2","V3","V4","V5","V6","V7"
"Georgia","431","11","5","0","Communitytransmission","0"
"Montenegro","316","2","5","0","Clusters of cases","0"
"Liechtenstein","82","0","1","0","Pending","5"
"Monaco","68","0","1","0","Sporadic cases","10"
"Holy See","9","0","0","0","Sporadic cases","3"
"","erritories**","","","","",""
"Kosovo[1]","669","39","19","1","Communitytransmission","0"
"Isle of Man","307","0","16","6","Pending","2"
"Jersey","255","0","18","4","Pending","1"
"Guernsey","243","2","10","0","Communitytransmission","0"
"Faroe Islands","187","2","0","0","Pending","0"
"Gibraltar","133","0","0","0","Clusters of cases","6"
"Greenland","11","0","0","0","Pending","18"
"","outh-East Asia Region","","","","",""
"India","23077","1684","718","37","Clusters of cases","0"
"Indonesia","7775","357","647","12","Communitytransmission","0"
"Bangladesh","4186","414","127","7","Pending","0"
"Thailand","2854","15","50","0","Pending","0"
"Sri Lanka","368","38","7","0","Clusters of cases","0"
"Myanmar","139","12","5","0","Clusters of cases","0"
"Maldives","94","9","0","0","Clusters of cases","0"
"Nepal","48","3","0","0","Sporadic cases","0"
"Timor-Leste","24","1","0","0","Clusters of cases","0"
"Bhutan","7","0","0","0","Sporadic cases","1"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","87026","1030","5481","90","Communitytransmission","0"
"Saudi Arabia","13930","1158","121","7","Clusters of cases","0"
"Pakistan","11155","642","237","13","Clusters of cases","0"
"United Arab Emirates","8756","518","56","4","Pending","0"
"Qatar","7764","623","10","0","Pending","0"
"Egypt","3891","232","287","11","Clusters of cases","0"
"Morocco","3568","122","155","6","Clusters of cases","0"
"Kuwait","2399","151","14","1","Clusters of cases","0"
"Bahrain","2217","190","8","1","Clusters of cases","0"
"Oman","1716","0","8","0","Clusters of cases","1"
"Iraq","1677","46","83","0","Clusters of cases","0"
"Afghanistan","1226","50","40","0","Clusters of cases","0"
"Djibouti","986","12","2","0","Clusters of cases","0"
"Tunisia","918","9","38","0","Communitytransmission","0"
"Lebanon","688","6","22","0","Clusters of cases","0"
"Jordan","437","2","7","0","Clusters of cases","0"
"Somalia","328","42","16","2","Sporadic cases","0"
"Sudan","174","12","16","3","Sporadic cases","0"
"Libya","60","0","2","1","Clusters of cases","1"
