"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Morocco","6 870","129","192","0","Clusters of cases","0"
"Oman","5 379","193","23","1","Clusters of cases","0"
"Iraq","3 404","144","123","2","Clusters of cases","0"
"Sudan","2 591","302","105","8","Community transmission","0"
"Somalia","1 421","64","56","1","Sporadic cases","0"
"Djibouti","1 401","70","4","0","Clusters of cases","0"
"Tunisia","1 037","0","45","0","Community transmission","1"
"Lebanon","911","9","26","0","Clusters of cases","0"
"Jordan","613","6","9","0","Clusters of cases","0"
"Yemen","132","6","21","2","Pending","0"
"Libya","65","0","3","0","Clusters of cases","1"
"Syrian Arab Republic","58","7","3","0","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","560","5","4","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","290 678","8 926","2 722","91","Clusters of cases","0"
"The United Kingdom","243 699","3 534","34 636","170","Community transmission","0"
"Spain","231 350","652","27 650","87","Community transmission","0"
"Italy","225 435","675","31 908","145","Community transmission","0"
"Germany","174 697","342","7 935","21","Community transmission","0"
"Turkey","149 435","1 368","4 140","44","Community transmission","0"
"France","140 036","28","28 059","481","Community transmission","0"
"Belgium","55 280","291","9 052","47","Community transmission","0"
"Netherlands","43 995","125","5 680","10","Community transmission","0"
