"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Central African Republic","652","0","1","0","Clusters of cases","1"
"Madagascar","586","44","2","0","Clusters of cases","0"
"Congo","569","38","19","2","Community transmission","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","19"
"Togo","391","5","13","0","Community transmission","0"
"Cabo Verde","390","0","4","1","Clusters of cases","1"
"Uganda","341","37","0","0","Sporadic cases","0"
"Rwanda","339","3","0","0","Sporadic cases","0"
"Mauritius","334","0","10","0","Clusters of cases","2"
"São Tomé and Príncipe","295","130","10","0","Clusters of cases","0"
"Liberia","266","1","26","0","Community transmission","0"
"Mauritania","262","0","9","0","Clusters of cases","1"
"Eswatini","261","5","2","0","Clusters of cases","0"
"Mozambique","213","4","1","0","Clusters of cases","0"
"Benin","208","17","3","0","Community transmission","0"
"Malawi","101","0","4","0","Clusters of cases","1"
"Angola","71","2","4","0","Clusters of cases","0"
"Zimbabwe","56","0","4","0","Sporadic cases","3"
"Comoros","43","0","1","0","Community transmission","2"
"Burundi","42","0","1","0","Clusters of cases","9"
"Eritrea","39","0","0","0","Sporadic cases","38"
"Botswana","35","0","1","0","Clusters of cases","2"
"Gambia","25","0","1","0","Sporadic cases","4"
