"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","313","0","30","0","Community transmission","2"
"Guernsey","252","0","13","0","Community transmission","40"
"Faroe Islands","187","0","0","0","Pending","49"
"Gibraltar","176","0","0","0","Clusters of cases","3"
"Greenland","13","0","0","0","Pending","14"
"South-East Asia","","","","","",""
"India","297 535","10 956","8 498","396","Clusters of cases","0"
"Bangladesh","78 052","3 187","1 049","37","Community transmission","0"
"Indonesia","35 295","979","2 000","41","Community transmission","0"
"Nepal","4 614","250","15","0","Sporadic cases","0"
"Thailand","3 129","4","58","0","Clusters of cases","0"
"Maldives","1 976","14","8","0","Clusters of cases","0"
"Sri Lanka","1 877","8","11","0","Clusters of cases","0"
"Myanmar","261","13","6","0","Clusters of cases","0"
"Bhutan","62","0","0","0","Sporadic cases","1"
"Timor-Leste","24","0","0","0","Clusters of cases","49"
"Western Pacific","","","","","",""
"China","84 659","7","4 645","0","Clusters of cases","0"
"Singapore","39 387","422","25","0","Clusters of cases","0"
"Philippines","24 175","443","1 036","9","Community transmission","0"
"Japan","17 332","40","922","2","Clusters of cases","0"
"Republic of Korea","12 003","56","277","1","Clusters of cases","0"
"Malaysia","8 369","31","118","0","Clusters of cases","0"
