"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Belgium","53 449","368","8 707","51","Community transmission","0"
"Netherlands","42 788","161","5 456","16","Community transmission","0"
"Switzerland","30 261","39","1 542","5","Community transmission","0"
"Portugal","27 679","98","1 144","9","Community transmission","0"
"Sweden","26 670","348","3 256","31","Community transmission","0"
"Belarus","23 906","0","135","0","Clusters of cases","1"
"Ireland","23 135","139","1 467","9","Community transmission","0"
"Israel","16 526","34","258","4","Pending","0"
"Poland","16 326","330","811","11","Community transmission","0"
"Ukraine","16 023","375","425","17","Community transmission","0"
"Austria","15 874","87","620","2","Community transmission","0"
"Romania","15 588","226","972","20","Community transmission","0"
"Denmark","10 513","84","533","4","Pending","0"
"Serbia","10 176","62","218","3","Pending","0"
"Czechia","8 176","53","282","2","Community transmission","0"
"Norway","8 106","7","224","7","Pending","0"
"Finland","5 984","22","271","4","Pending","0"
"Kazakhstan","5 207","69","32","1","Pending","0"
"Republic of Moldova","4 995","68","179","8","Pending","0"
"Luxembourg","3 888","2","101","0","Pending","0"
"Armenia","3 538","146","47","2","Clusters of cases","0"
"Hungary","3 313","29","425","4","Clusters of cases","0"
"Greece","2 726","10","151","0","Community transmission","0"
"Azerbaijan","2 589","70","32","0","Clusters of cases","0"
