"V1","V2","V3","V4","V5","V6","V7"
"Greenland","11","0","0","0","Pending","5"
"","outh-East Asia Region","","","","",""
"India","7447","1035","239","40","Clusters of cases","0"
"Indonesia","3512","0","306","0","Clusters of cases","1"
"Thailand","2518","45","35","2","Clusters of cases","0"
"Bangladesh","424","94","27","6","Clusters of cases","0"
"Sri Lanka","197","7","7","0","Clusters of cases","0"
"Myanmar","28","1","3","0","Clusters of cases","0"
"Maldives","19","0","0","0","Clusters of cases","8"
"Nepal","9","0","0","0","Sporadic cases","6"
"Bhutan","5","0","0","0","Sporadic cases","8"
"Timor-Leste","2","1","0","0","Sporadic cases","0"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","68192","1972","4232","122","Communitytransmission","0"
"Pakistan","4788","187","71","5","Clusters of cases","0"
"Saudi Arabia","3651","364","47","3","Clusters of cases","0"
"United Arab Emirates","3360","370","16","2","Pending","0"
"Qatar","2512","136","6","0","Pending","0"
"Egypt","1794","95","135","17","Clusters of cases","0"
"Morocco","1448","71","107","10","Clusters of cases","0"
"Iraq","1280","48","71","2","Clusters of cases","0"
"Bahrain","998","111","6","1","Clusters of cases","0"
"Kuwait","993","83","1","0","Clusters of cases","0"
"Tunisia","671","28","25","0","Communitytransmission","0"
"Lebanon","609","27","20","1","Clusters of cases","0"
"Oman","546","62","3","0","Clusters of cases","0"
"Afghanistan","521","0","15","0","Clusters of cases","1"
"Jordan","372","0","7","0","Clusters of cases","1"
"Djibouti","150","10","1","0","Clusters of cases","0"
"Libya","24","0","1","0","Clusters of cases","1"
"Syrian Arab Republic","19","0","2","0","Communitytransmission","5"
"Sudan","17","2","2","0","Sporadic cases","0"
"Somalia","12","0","1","0","Sporadic cases","2"
"Yemen","1","1","0","0","Pending","0"
"","erritories**","","","","",""
"occupied Palestinianterritory","268","2","2","1","Clusters of cases","0"
"","egion of the Americas","","","","",""
"United States ofAmerica","461275","35386","16596","1931","Communitytransmission","0"
"Canada","21226","1467","531","70","Communitytransmission","0"
"Brazil","17857","1930","941","141","Communitytransmission","0"
"Ecuador","7161","2196","297","25","Communitytransmission","0"
"Chile","6501","529","65","8","Communitytransmission","0"
