"V1","V2","V3","V4","V5","V6","V7"
"United Republic of","480","180","16","6","Clusters of cases","0"
"Tanzania","","","","","",""
"Kenya","384","10","15","1","Clusters of cases","0"
"Mauritius","332","0","10","0","Community","3"
"","","","","","transmission",""
"Equatorial Guinea","315","0","1","0","Clusters of cases","1"
"Gabon","276","38","3","0","Clusters of cases","0"
"Rwanda","225","13","0","0","Clusters of cases","0"
"Congo","220","13","9","1","Clusters of cases","0"
"Liberia","141","0","16","0","Clusters of cases","1"
"Ethiopia","130","4","3","0","Clusters of cases","0"
"Madagascar","128","0","0","0","Clusters of cases","3"
"Sierra Leone","116","12","5","1","Clusters of cases","0"
"Cabo Verde","113","0","1","0","Sporadic cases","1"
"Togo","109","10","7","1","Clusters of cases","0"
"Zambia","97","2","3","0","Sporadic cases","0"
"Eswatini","91","20","1","0","Sporadic cases","0"
"Uganda","79","0","0","0","Sporadic cases","2"
"Guinea-Bissau","77","4","1","0","Sporadic cases","0"
"Mozambique","76","0","0","0","Sporadic cases","3"
"Benin","69","5","2","1","Sporadic cases","0"
"Chad","52","0","2","0","Sporadic cases","1"
"Central African","50","0","0","0","Sporadic cases","1"
"Republic","","","","","",""
"Eritrea","39","0","0","0","Sporadic cases","11"
"Malawi","36","0","3","0","Sporadic cases","2"
"South Sudan","34","0","0","0","Sporadic cases","1"
"Zimbabwe","32","0","4","0","Sporadic cases","1"
"Angola","27","0","2","0","Sporadic cases","2"
"Botswana","23","0","1","0","Sporadic cases","1"
"Namibia","16","0","0","0","Sporadic cases","24"
"Burundi","15","0","1","0","Sporadic cases","3"
"Gambia","11","1","1","0","Sporadic cases","0"
"São Tomé and","11","0","0","0","Sporadic cases","1"
"Príncipe","","","","","",""
"Seychelles","11","0","0","0","Sporadic cases","23"
"Mauritania","7","0","1","0","Sporadic cases","19"
"Territories**","","","","","",""
"Mayotte","460","0","4","0","Clusters of cases","1"
"Réunion","420","3","0","0","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","3 089733","71839","217756","9797","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","13","0","Not Applicable††","45"
"Princess)","","","","","",""
"Grand total","3 090445","71839","217769","9797","",""
