"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","38 956","897","214","6","Community transmission","0"
"Sweden","35 088","648","4 220","95","Community transmission","0"
"Portugal","31 292","285","1 356","14","Community transmission","0"
"Switzerland","30 693","15","1 648","1","Community transmission","0"
"Ireland","24 803","68","1 631","16","Community transmission","0"
"Poland","22 473","399","1 028","4","Community transmission","0"
"Ukraine","22 382","477","669","11","Community transmission","0"
"Romania","18 594","165","1 219","9","Community transmission","0"
"Israel","16 771","28","281","0","Pending","0"
"Austria","16 515","18","645","2","Community transmission","0"
"Denmark","11 480","52","565","2","Community transmission","0"
"Serbia","11 275","48","240","1","Pending","0"
"Kazakhstan","9 576","272","37","0","Pending","0"
"Czechia","9 086","36","317","0","Clusters of cases","0"
"Norway","8 383","19","235","0","Clusters of cases","0"
"Armenia","8 216","442","113","15","Community transmission","0"
"Republic of Moldova","7 537","232","276","3","Community transmission","0"
"Finland","6 692","64","313","1","Pending","0"
"Azerbaijan","4 568","165","54","2","Clusters of cases","0"
"Luxembourg","4 001","6","110","0","Clusters of cases","0"
"Hungary","3 816","23","509","4","Community transmission","0"
"Tajikistan","3 424","158","47","0","Pending","0"
"Uzbekistan","3 396","63","14","0","Clusters of cases","0"
"Greece","2 903","11","173","0","Clusters of cases","0"
