"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Chad","759","0","65","0","Community transmission","1"
"Madagascar","758","60","6","1","Clusters of cases","0"
"Congo","587","0","19","0","Community transmission","1"
"United Republic of Tanzania","509","0","21","0","Community transmission","23"
"Mauritania","483","60","21","1","Clusters of cases","0"
"Uganda","446","36","0","0","Sporadic cases","0"
"Togo","428","0","13","0","Community transmission","1"
"Cabo Verde","421","16","4","0","Clusters of cases","0"
"Rwanda","359","4","1","1","Sporadic cases","0"
"Mauritius","335","0","10","0","Clusters of cases","1"
"São Tomé and Príncipe","295","0","10","0","Clusters of cases","4"
"Eswatini","283","4","2","0","Clusters of cases","0"
"Liberia","280","7","27","0","Community transmission","0"
"Malawi","279","6","4","0","Clusters of cases","0"
"Mozambique","244","10","2","0","Clusters of cases","0"
"Benin","232","14","3","0","Community transmission","0"
"Zimbabwe","174","25","4","0","Sporadic cases","0"
"Angola","84","3","4","0","Clusters of cases","0"
"Comoros","43","0","2","0","Community transmission","6"
"Burundi","42","0","1","0","Clusters of cases","13"
"Eritrea","39","0","0","0","Sporadic cases","42"
"Botswana","35","0","1","0","Clusters of cases","6"
"Gambia","25","0","1","0","Sporadic cases","8"
