"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","22","0","0","0","Sporadic cases","1"
"Seychelles","11","0","0","0","Clusters of cases","52"
"Lesotho","2","0","0","0","Sporadic cases","6"
"Territoriesii","","","","","",""
"Mayotte","1 670","25","21","1","Clusters of cases","0"
"Réunion","465","5","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 675 258","16 362","98 889","770","Community transmission","0"
"Brazil","411 821","20 599","25 598","1 086","Community transmission","0"
"Peru","135 905","6 154","3 983","195","Community transmission","0"
"Canada","87 902","963","6 799","128","Community transmission","0"
"Chile","86 943","4 654","890","49","Community transmission","0"
"Mexico","78 023","3 463","8 597","463","Community transmission","0"
"Ecuador","38 471","368","3 313","38","Community transmission","0"
"Colombia","24 104","1101","803","27","Community transmission","0"
"Dominican Republic","16 068","345","485","11","Community transmission","0"
"Argentina","13 933","705","501","9","Community transmission","0"
"Panama","11 728","281","315","2","Community transmission","0"
"Bolivia (Plurinational State of)","7 768","632","280","6","Community transmission","0"
"Honduras","4 640","239","194","6","Community transmission","0"
"Guatemala","4 145","191","68","5","Community transmission","0"
"El Salvador","2 194","85","39","2","Community transmission","0"
"Cuba","1 983","9","82","0","Clusters of cases","0"
"Haiti","1 320","146","34","1","Community transmission","0"
