"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 335","15","102","0","Clusters of cases","0"
"New Zealand","1 156","2","22","0","Clusters of cases","0"
"Viet Nam","334","0","0","0","Clusters of cases","2"
"Mongolia","197","0","0","0","Sporadic cases","3"
"Brunei Darussalam","141","0","2","0","Clusters of cases","39"
"Cambodia","128","0","0","0","Sporadic cases","1"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","64"
"Fiji","18","0","0","0","Sporadic cases","56"
"Papua New Guinea","8","0","0","0","Sporadic cases","54"
"Territoriesii","","","","","",""
"Guam","178","1","5","0","Clusters of cases","0"
"","60","0","0","0","Sporadic cases","41"
"French Polynesia","","","","","",""
"Northern Mariana Islands","30","0","2","0","Pending","6"
"(Commonwealth of the)","","","","","",""
"New Caledonia","21","0","0","0","Sporadic cases","6"
"Subtotal for all regions","7 941 050","118 502","434 783","3 255","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","7 941 791","118 502","434 796","3 255","",""
