"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","23","1","0","0","Sporadic cases","0"
"Seychelles","11","0","0","0","Clusters of cases","53"
"Lesotho","2","0","0","0","Sporadic cases","7"
"Territoriesii","","","","","",""
"Mayotte","1 699","29","21","0","Clusters of cases","0"
"Réunion","470","5","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 694 864","19 606","100 304","1 415","Community transmission","0"
"Brazil","438 238","26 417","26 754","1 156","Community transmission","0"
"Peru","141 779","5 874","4 099","116","Community transmission","0"
"Chile","90 638","3 695","944","54","Community transmission","0"
"Canada","88 856","954","6 918","119","Community transmission","0"
"Mexico","81 400","3 377","9 044","447","Community transmission","0"
"Ecuador","38 571","100","3 334","21","Community transmission","0"
"Colombia","25 366","1 262","822","19","Community transmission","0"
"Dominican Republic","16 531","463","488","3","Community transmission","0"
"Argentina","14 702","769","510","9","Community transmission","0"
"Panama","12 131","403","320","5","Community transmission","0"
"Bolivia (Plurinational State of)","8 387","619","293","13","Community transmission","0"
"Honduras","4 752","112","196","2","Community transmission","0"
"Guatemala","4 348","203","80","12","Community transmission","0"
"El Salvador","2 278","84","42","3","Community transmission","0"
"Cuba","2 005","22","82","0","Clusters of cases","0"
"Haiti","1 443","123","35","1","Community transmission","0"
