"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Congo","287","0","10","0","Clusters of cases","2"
"Rwanda","284","4","0","0","Clusters of cases","0"
"Zambia","267","15","7","3","Sporadic cases","0"
"Cabo Verde","246","10","2","0","Sporadic cases","0"
"Ethiopia","239","29","5","0","Clusters of cases","0"
"Liberia","204","5","20","0","Clusters of cases","0"
"Central African Republic","179","36","0","0","Sporadic cases","0"
"Togo","173","20","11","1","Clusters of cases","0"
"Eswatini","172","9","2","0","Sporadic cases","0"
"Madagascar","169","0","0","0","Clusters of cases","2"
"São Tomé and Príncipe","165","0","4","0","Sporadic cases","1"
"South Sudan","156","36","0","0","Sporadic cases","0"
"Uganda","121","5","0","0","Sporadic cases","0"
"Mozambique","91","4","0","0","Sporadic cases","0"
"Malawi","56","0","3","0","Sporadic cases","1"
"Angola","45","2","2","0","Sporadic cases","0"
"Eritrea","39","0","0","0","Sporadic cases","22"
"Zimbabwe","36","1","4","0","Sporadic cases","0"
"Botswana","23","0","1","0","Sporadic cases","12"
"Gambia","20","0","1","0","Sporadic cases","2"
"Burundi","19","0","1","0","Sporadic cases","8"
"Namibia","16","0","0","0","Sporadic cases","35"
"Comoros","11","0","1","0","Pending","1"
