"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","","","Total","","Transmission",""
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"Republic of Korea","7979","110","66","0","Local transmission","0"
"Japan","675","55","19","4","Local transmission","0"
"Singapore","187","9","0","0","Local transmission","0"
"Australia","140","18","3","0","Local transmission","0"
"Malaysia","129","0","0","0","Local transmission","2"
"Philippines","52","0","2","0","Local transmission","1"
"Viet Nam","39","0","0","0","Local transmission","1"
"Brunei Darussalam","12","0","0","0","Imported cases only","1"
"Cambodia","5","2","0","0","Local transmission","0"
"New Zealand","5","0","0","0","Local transmission","6"
"Mongolia","1","0","0","0","Imported cases only","3"
"Territories**","","","","","",""
"French Polynesia","1","0","0","0","Imported cases only","1"
"European Region","","","","","",""
"Italy","15113","2651","1016","189","Local transmission","0"
"Spain","2965","825","84","36","Local transmission","0"
"France","2860","591","61","13","Local transmission","0"
"Germany","2369","802","6","3","Local transmission","0"
"Switzerland","858","213","6","2","Local transmission","0"
"Denmark","674","59","0","0","Local transmission","0"
"Sweden","620","159","0","0","Local transmission","0"
"Netherlands","614","111","5","0","Local transmission","0"
"The United Kingdom","594","134","8","2","Local transmission","0"
"Austria","361","59","1","1","Local transmission","0"
"Belgium","314","0","0","0","Local transmission","1"
"Norway","489","0","0","0","Local transmission","1"
"Czechia","116","22","0","0","Local transmission","0"
"Finland","109","69","0","0","Local transmission","0"
"Greece","98","0","1","0","Local transmission","1"
"Israel","75","0","0","0","Local transmission","2"
"Ireland","70","27","1","0","Local transmission","0"
"San Marino","63","0","2","0","Local transmission","2"
"Iceland","61","0","0","0","Local transmission","3"
"Slovenia","57","0","0","0","Local transmission","1"
"Poland","49","5","1","1","Local transmission","0"
"Romania","48","0","0","0","Local transmission","1"
"Portugal","41","0","0","0","Local transmission","2"
"Russian Federation","34","14","0","0","Imported cases only","0"
"Georgia","25","2","0","0","Imported cases only","0"
"Albania","23","13","0","0","Imported cases only","0"
"Slovakia","21","11","0","0","Local transmission","0"
"Serbia","19","0","0","0","Under investigation","1"
"Luxembourg","17","0","0","0","Imported cases only","1"
"Croatia","16","0","0","0","Local transmission","2"
"Hungary","16","3","0","0","Local transmission","0"
"Latvia","16","0","0","0","Imported cases only","1"
"Estonia","13","0","0","0","Imported cases only","2"
