"V1","V2","V3","V4","V5","V6","V7"
"Cayman Islands","12","4","1","0","Imported cases only","0"
"Grenada","9","2","0","0","Local transmission","0"
"Saint Lucia","9","5","0","0","Local transmission","0"
"Guyana","8","3","1","0","Local transmission","0"
"Suriname","8","0","0","0","Imported cases only","3"
"Antigua and Barbuda","7","0","0","0","Imported cases only","3"
"Nicaragua","4","0","1","0","Imported cases only","2"
"Belize","3","1","0","0","Local transmission","0"
"Saint Kitts and Nevis","2","0","0","0","Imported cases only","0"
"Saint Vincent and theGrenadines","1","0","0","0","Imported cases only","18"
"","Territories**","","","","",""
"Puerto Rico","174","110","6","4","Imported cases only","0"
"Martinique","111","6","2","0","Local transmission","0"
"Guadeloupe","106","10","4","2","Imported cases only","0"
"Aruba","50","4","0","0","Local transmission","0"
"French Guiana","43","12","0","0","Local transmission","0"
"United States VirginIslands","30","8","0","0","Imported cases only","0"
"Bermuda","22","0","0","0","Local transmission","1"
"Saint Martin","18","12","1","1","Under investigation","0"
"Curaçao","11","4","1","0","Imported cases only","0"
"Dominica","11","0","0","0","Local transmission","4"
"Saint Barthélemy","6","1","0","0","Under investigation","0"
"Sint Maarten","6","3","0","0","Imported cases only","0"
"Montserrat","5","0","0","0","Imported cases only","3"
"Turks and CaicosIslands","5","1","0","0","Local transmission","0"
"Anguilla","2","0","0","0","Local transmission","4"
"British Virgin Islands","2","0","0","0","Imported cases only","4"
"","African Region","","","","",""
"South Africa","1326","46","3","2","Local transmission","0"
"Algeria","511","57","31","2","Local transmission","0"
"Burkina Faso","246","24","12","9","Local transmission","0"
"Cote d’Ivoire","169","4","0","0","Local transmission","0"
"Senegal","162","20","0","0","Local transmission","0"
"Ghana","152","0","5","0","Local transmission","1"
"Cameroon","139","26","6","4","Local transmission","0"
"Nigeria","111","46","1","0","Local transmission","0"
"Mauritius","107","5","2","0","Local transmission","0"
"Democratic Republicof the Congo","98","17","8","0","Local transmission","0"
"Rwanda","70","0","0","0","Local transmission","1"
"Madagascar","46","9","0","0","Imported cases only","0"
"Kenya","38","13","1","0","Local transmission","0"
"Zambia","35","19","0","0","Local transmission","0"
"Togo","34","6","1","0","Local transmission","0"
"Uganda","33","0","0","0","Local transmission","1"
"Ethiopia","23","2","0","0","Local transmission","0"
"Niger","20","0","3","0","Local transmission","1"
"Congo","19","0","0","0","Imported cases only","3"
"United Republic ofTanzania","19","5","0","0","Under investigation","0"
"Mali","18","0","0","0","Local transmission","2"
