"V1","V2","V3","V4","V5","V6","V7"
"Faroe Islands","185","1","0","0","Pending","0"
"Gibraltar","133","0","0","0","Pending","2"
"Greenland","11","0","0","0","Pending","14"
"","South-East Asia Region","","","","",""
"India","17265","1553","543","36","Clusters of cases","0"
"Indonesia","6575","327","582","47","Communitytransmission","0"
"Thailand","2792","27","47","0","Pending","0"
"Bangladesh","2456","312","91","7","Pending","0"
"Sri Lanka","271","17","7","0","Clusters of cases","0"
"Myanmar","111","4","5","0","Clusters of cases","0"
"Maldives","51","17","0","0","Sporadic cases","0"
"Nepal","31","0","0","0","Sporadic cases","1"
"Timor-Leste","19","0","0","0","Sporadic cases","1"
"Bhutan","5","0","0","0","Sporadic cases","17"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","82211","1343","5118","87","Communitytransmission","0"
"Saudi Arabia","9362","1088","97","5","Clusters of cases","0"
"Pakistan","8418","425","176","17","Clusters of cases","0"
"United Arab Emirates","6781","479","41","4","Pending","0"
"Qatar","5448","440","8","0","Pending","0"
"Egypt","3144","112","239","15","Clusters of cases","0"
"Morocco","2855","170","141","4","Clusters of cases","0"
"Kuwait","1915","164","7","1","Clusters of cases","0"
"Bahrain","1881","108","7","0","Clusters of cases","0"
"Iraq","1539","26","82","0","Clusters of cases","0"
"Oman","1410","144","7","1","Clusters of cases","0"
"Afghanistan","996","63","33","3","Clusters of cases","0"
"Tunisia","866","0","37","0","Communitytransmission","1"
"Djibouti","846","114","2","0","Clusters of cases","0"
"Lebanon","673","0","21","0","Clusters of cases","1"
"Jordan","417","4","7","0","Clusters of cases","0"
"Somalia","164","29","7","0","Sporadic cases","0"
"Sudan","92","26","12","2","Sporadic cases","0"
"Libya","51","2","1","0","Clusters of cases","0"
"Syrian Arab Republic","39","1","3","1","Communitytransmission","0"
"Yemen","1","0","0","0","Pending","9"
"","Territories**","","","","",""
"occupied Palestinianterritory","324","4","2","0","Clusters of cases","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","723605","28252","34203","1776","Communitytransmission","0"
"Brazil","36599","2917","2347","206","Communitytransmission","0"
"Canada","33909","1509","1506","160","Communitytransmission","0"
