"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Liberia","158","4","18","0","Clusters of cases","0"
"Sierra Leone","157","2","8","0","Clusters of cases","0"
"Madagascar","151","2","0","0","Clusters of cases","0"
"Ethiopia","135","2","3","0","Clusters of cases","0"
"Togo","124","1","9","0","Clusters of cases","0"
"Zambia","124","5","3","0","Sporadic cases","0"
"Chad","117","0","10","0","Sporadic cases","1"
"Eswatini","112","4","1","0","Sporadic cases","0"
"Benin","90","0","2","0","Sporadic cases","2"
"Uganda","88","3","0","0","Sporadic cases","0"
"Mozambique","80","1","0","0","Sporadic cases","0"
"Central African Republic","72","0","0","0","Sporadic cases","1"
"South Sudan","46","1","0","0","Sporadic cases","0"
"Eritrea","39","0","0","0","Sporadic cases","15"
"Malawi","39","1","3","0","Sporadic cases","0"
"Angola","35","0","2","0","Sporadic cases","1"
"Zimbabwe","34","0","4","0","Sporadic cases","2"
"Botswana","23","0","1","0","Sporadic cases","5"
"São Tomé and Príncipe","23","0","3","0","Sporadic cases","1"
"Burundi","19","0","1","0","Sporadic cases","1"
"Gambia","17","0","1","0","Sporadic cases","1"
"Namibia","16","0","0","0","Sporadic cases","28"
"Seychelles","11","0","0","0","Sporadic cases","27"
