"V1","V2","V3","V4","V5","V6","V7"
"Somalia","480","44","26","3","Sporadic cases","0"
"Jordan","449","2","7","0","Clusters of cases","0"
"Sudan","275","38","22","1","Sporadic cases","0"
"Libya","61","0","2","0","Clusters of cases","1"
"Syrian Arab Republic","43","1","3","0","Communitytransmission","0"
"Yemen","1","0","0","0","Pending","17"
"","Territories**","","","","",""
"occupied Palestinianterritory","342","0","2","0","Clusters of cases","1"
"","Region of the Americas","","","","",""
"United States ofAmerica","960916","29218","49170","1190","Communitytransmission","0"
"Brazil","61888","3379","4205","189","Communitytransmission","0"
"Canada","47316","1538","2617","128","Communitytransmission","0"
"Peru","27517","2186","728","28","Communitytransmission","0"
"Ecuador","23240","521","663","87","Communitytransmission","0"
"Mexico","14677","835","1351","46","Communitytransmission","0"
"Chile","13813","482","198","9","Communitytransmission","0"
"Dominican Republic","6293","158","282","4","Communitytransmission","0"
"Panama","5779","241","165","6","Communitytransmission","0"
"Colombia","5379","237","244","11","Communitytransmission","0"
"Argentina","3892","54","192","13","Communitytransmission","0"
"Cuba","1389","20","56","2","Clusters of cases","0"
"Bolivia (PlurinationalState of)","950","84","50","4","Clusters of cases","0"
"Costa Rica","695","2","6","0","Clusters of cases","0"
"Honduras","661","34","61","2","Clusters of cases","0"
"Uruguay","606","10","15","1","Clusters of cases","0"
"Guatemala","500","27","15","0","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","325","2","10","0","Clusters of cases","0"
"El Salvador","323","25","8","0","Clusters of cases","0"
"Jamaica","305","0","7","0","Clusters of cases","1"
"Paraguay","228","0","9","0","Communitytransmission","1"
"Trinidad and Tobago","116","1","8","0","Sporadic cases","0"
"Bahamas","80","2","11","0","Clusters of cases","0"
"Barbados","79","0","6","0","Clusters of cases","1"
"Guyana","74","0","8","0","Clusters of cases","1"
"Haiti","74","2","6","0","Clusters of cases","0"
"Antigua and Barbuda","24","0","3","0","Clusters of cases","5"
"Belize","18","0","2","0","Sporadic cases","13"
