"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 233","14","84","0","Clusters of cases","0"
"Nicaragua","1 655","0","55","0","Community transmission","2"
"Costa Rica","1 538","77","12","0","Clusters of cases","0"
"Paraguay","1 254","24","11","0","Community transmission","0"
"Uruguay","847","0","23","0","Clusters of cases","1"
"Jamaica","611","13","10","0","Clusters of cases","0"
"Suriname","168","24","2","0","Clusters of cases","0"
"Guyana","158","2","12","0","Clusters of cases","0"
"Trinidad and Tobago","117","0","8","0","Sporadic cases","12"
"Bahamas","103","0","11","0","Clusters of cases","6"
"Barbados","96","0","7","0","Clusters of cases","2"
"Saint Vincent and the Grenadines","27","0","0","0","Sporadic cases","4"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","40"
"Grenada","23","0","0","0","Clusters of cases","17"
"Belize","20","0","2","0","Sporadic cases","2"
"Saint Lucia","19","0","0","0","Sporadic cases","7"
"Dominica","18","2","0","0","Clusters of cases","0"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","53"
"Territoriesii","","","","","",""
"Puerto Rico","5 536","184","146","2","Community transmission","0"
"French Guiana","1 043","126","2","0","Clusters of cases","0"
"Martinique","202","0","14","0","Clusters of cases","6"
"Cayman Islands","186","6","1","0","Clusters of cases","0"
"Guadeloupe","171","7","14","0","Clusters of cases","0"
