"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 370","23","102","0","Clusters of cases","0"
"New Zealand","1 157","1","22","0","Clusters of cases","0"
"Viet Nam","335","0","0","0","Clusters of cases","1"
"Mongolia","197","0","0","0","Sporadic cases","5"
"Brunei Darussalam","141","0","3","0","Clusters of cases","41"
"Cambodia","129","1","0","0","Sporadic cases","0"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","66"
"Fiji","18","0","0","0","Sporadic cases","58"
"Papua New Guinea","8","0","0","0","Sporadic cases","56"
"Territoriesii","","","","","",""
"Guam","180","2","5","0","Clusters of cases","0"
"","60","0","0","0","Sporadic cases","43"
"French Polynesia","","","","","",""
"Northern Mariana Islands","30","0","2","0","Pending","8"
"(Commonwealth of the)","","","","","",""
"New Caledonia","21","0","0","0","Sporadic cases","8"
"Subtotal for all regions","8 242 258","181 232","445 522","5 245","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","8 242 999","181 232","445 535","5 245","",""
