"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 173","23","103","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","8"
"Viet Nam","327","0","0","0","Clusters of cases","3"
"Mongolia","179","18","0","0","Sporadic cases","0"
"Brunei Darussalam","141","0","2","0","Clusters of cases","22"
"Cambodia","125","1","0","0","Sporadic cases","0"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","47"
"Fiji","18","0","0","0","Sporadic cases","39"
"Papua New Guinea","8","0","0","0","Sporadic cases","37"
"Territoriesii","","","","","",""
"Guam","165","0","5","0","Clusters of cases","1"
"French Polynesia","60","0","0","0","Sporadic cases","24"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","22","0","2","0","Pending","8"
"New Caledonia","19","0","0","0","Sporadic cases","1"
"Subtotal for all regions","5 816 644","116 048","362 692","5 017","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","5 817 385","116 048","362 705","5 017","",""
