"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bahrain","12 311","440","19","0","Clusters of cases","0"
"Morocco","7 866","33","206","1","Clusters of cases","0"
"Iraq","7 387","519","235","20","Clusters of cases","0"
"Sudan","5 310","137","307","9","Community transmission","0"
"Djibouti","3 779","210","25","1","Clusters of cases","0"
"Somalia","2 089","66","79","0","Sporadic cases","0"
"Lebanon","1 242","9","27","0","Clusters of cases","0"
"Tunisia","1 086","2","48","0","Community transmission","0"
"Jordan","755","9","9","0","Clusters of cases","0"
"Yemen","403","45","88","3","Pending","0"
"Libya","182","14","5","0","Clusters of cases","0"
"Syrian Arab Republic","123","0","6","1","Community transmission","1"
"Territoriesii","","","","","",""
"occupied Palestinian territory","630","2","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","432 277","8 536","5 215","178","Clusters of cases","0"
"The United Kingdom","277 989","1 653","39 369","324","Community transmission","0"
"Spain","240 304","294","29 858","0","Community transmission","0"
"Italy","233 515","318","33 530","55","Community transmission","0"
"Germany","182 370","342","8 551","29","Community transmission","0"
"Turkey","165 555","786","4 585","22","Community transmission","0"
"France","147 935","-  840","28 883","107","Community transmission","0"
"Belgium","58 615","98","9 505","19","Community transmission","0"
"Netherlands","46 647","102","5 967","5","Community transmission","0"
